level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
10,11,6.0,0.0,17.0,162,2.52,2.652,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '35.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.09'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.6'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.8'}]","[91, 117, 127, 36, 37, 216, 218]",True,395401.0,37.589999999999996,5.848,,,,,,,,,,,0.2833333333333333,,,,0.0,0.0,4.0,0.0,0.00638303,0.01126267,0.004879640000000001,Crystal Palace,Arsenal,26.0,Chris Richards,DC,True,34.115048828954855,0.0,5.207096948020675,C. Richards,2.0,Crystal Palace
11,12,6.5,0.0,20.0,162,37.589999999999996,5.848,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,328096.0,33.6,1.292,,,,,,7.0,,,,,0.3333333333333333,,,,4.0,0.0,3.0,0.0,0.01126267,0.00977659,-0.0014860800000000007,Crystal Palace,Arsenal,14.0,Jean-Philippe Mateta,FW,True,0.0,-5.482840191422909,-131.21084488557057,J. Mateta,2.0,Crystal Palace
12,13,7.0,0.0,23.0,162,33.6,1.292,0.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 69]",True,328096.0,,,,,,,,,,,,,0.3833333333333333,,,,,,,,,,,Crystal Palace,Arsenal,14.0,Jean-Philippe Mateta,FW,True,0.0,0.0,,J. Mateta,2.0,Crystal Palace
13,14,11.0,0.0,41.0,13,59.43000000000001,68.0,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.66'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[91, 212, 35, 38, 216]",True,467918.0,47.145,61.744,,,,,,,,,,,0.6833333333333333,,,,6.0,7.0,5.0,7.0,0.01473596,0.01248344,-0.002252519999999999,Arsenal,Crystal Palace,49.0,Myles Lewis-Skelly,DL,True,-7.307134318129577,0.0,-153.01303528041035,M. Lewis-Skelly,3.0,Arsenal
14,15,12.0,0.0,42.0,13,47.145,61.948,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.34'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.5'}]","[91, 117, 30, 35, 38, 215, 218]",True,238940.0,22.575,56.984,,,,,,,,,,,0.7,,,,5.0,7.0,2.0,6.0,0.01248344,0.00942382,-0.0030596200000000007,Arsenal,Crystal Palace,5.0,Thomas Partey,MC,True,-21.31774857565091,0.0,-168.57799899975086,T. Partey,3.0,Arsenal
15,16,13.0,0.0,46.0,13,22.785,56.78,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.11'}]","[91, 117, 30, 36, 38, 215, 218]",True,334087.0,31.919999999999998,35.156000000000006,,,,,,,,,,,0.7666666666666666,,,,2.0,6.0,3.0,4.0,0.00942382,0.01132376,0.001899940000000001,Arsenal,Crystal Palace,6.0,Gabriel Magalhaes,DC,True,12.223427751741596,0.0,-67.09850530945528,G. Magalhaes,3.0,Arsenal
16,17,13.5,0.0,47.5,13,31.919999999999998,35.156000000000006,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,361822.0,33.81,31.076000000000004,,,,,,14.0,,,,,0.7916666666666666,,,,3.0,4.0,3.0,3.0,0.01132376,0.01132376,0.0,Arsenal,Crystal Palace,2.0,William Saliba,DC,True,0.0,1.8391187035255854,-65.1447628670635,W. Saliba,3.0,Arsenal
17,18,14.0,0.0,49.0,13,33.81,31.076000000000004,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.76'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.8'}]","[91, 117, 30, 36, 38, 215, 218]",True,361822.0,34.44,17.136,,,,,,,,,,,0.8166666666666667,,,,3.0,3.0,3.0,2.0,0.01132376,0.01110462,-0.0002191399999999996,Arsenal,Crystal Palace,2.0,William Saliba,DC,True,-1.2972581048569651,0.0,-87.4123532322648,W. Saliba,3.0,Arsenal
18,19,15.0,0.0,51.0,13,34.44,17.136,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.91'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 215, 218]",True,388650.0,30.450000000000003,28.492,,,,,,,,,,,0.85,,,,3.0,2.0,3.0,3.0,0.01110462,0.01132376,0.0002191399999999996,Arsenal,Crystal Palace,12.0,Jurrien Timber,DR,True,-2.2059158880313845,0.0,109.35923693282017,J. Timber,3.0,Arsenal
19,20,16.0,0.0,53.0,13,30.555000000000003,29.512,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.66'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.7'}]","[91, 117, 30, 35, 37, 215, 218]",True,361822.0,28.875,48.144,,,,,,,,,,,0.8833333333333333,,,,3.0,3.0,3.0,5.0,0.01132376,0.01110462,-0.0002191399999999996,Arsenal,Crystal Palace,2.0,William Saliba,DC,True,-2.8476674350702638,0.0,95.15228172377913,W. Saliba,3.0,Arsenal
20,21,17.0,0.0,55.0,13,28.875,48.144,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.15'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 215, 218]",True,334087.0,33.81,59.29600000000001,,,,,,,,,,,0.9166666666666666,,,,3.0,5.0,3.0,7.0,0.01110462,0.00977659,-0.0013280300000000009,Arsenal,Crystal Palace,6.0,Gabriel Magalhaes,DC,True,1.8771569292237444,0.0,66.12957879716389,G. Magalhaes,3.0,Arsenal
21,22,17.5,0.0,55.5,13,33.81,59.29600000000001,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '1'}",[],True,334087.0,38.010000000000005,54.74,,,,,,20.0,,,,,0.925,,,,3.0,6.0,4.0,6.0,0.0105949,0.01214719,0.0015522899999999996,Arsenal,Crystal Palace,6.0,Gabriel Magalhaes,DC,True,0.0,5.423587357777265,-47.328239986921055,G. Magalhaes,3.0,Arsenal
22,23,9.0,0.0,56.0,162,72.135,6.732000000000001,0.0,FirstHalf,Challenge,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '18'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]",[55],False,69375.0,,,,,,,,,,,,,0.9333333333333333,,,,,,,,,,,Crystal Palace,Arsenal,17.0,Nathaniel Clyne,DMR,True,0.0,0.0,,N. Clyne,3.0,Arsenal
23,24,18.0,0.0,56.0,13,32.865,61.268,0.0,FirstHalf,TakeOn,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '9'}]","[91, 54]",True,467918.0,,,,,,,,,,,,,0.9333333333333333,,,,,,,,,,,Arsenal,Crystal Palace,49.0,Myles Lewis-Skelly,DL,True,0.0,0.0,,M. Lewis-Skelly,3.0,Arsenal
24,25,938.0,0.0,58.0,13,37.275,52.904,0.0,FirstHalf,TakeOn,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 53]",True,467918.0,,,,,,,,,,,,,0.9666666666666667,,,,,,,,,,,Arsenal,Crystal Palace,49.0,Myles Lewis-Skelly,DL,True,0.0,0.0,,M. Lewis-Skelly,3.0,Arsenal
25,26,19.0,0.0,58.0,13,38.64,53.17600000000001,0.0,FirstHalf,Foul,Successful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '11'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 63]",True,467918.0,,,,,,,,,,,,,0.9666666666666667,,,,,,,,,,,Arsenal,Crystal Palace,49.0,Myles Lewis-Skelly,DL,True,0.0,0.0,,M. Lewis-Skelly,3.0,Arsenal
26,27,11.0,0.0,58.0,162,66.36,14.824000000000002,0.0,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '19'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[64],False,108638.0,,,,,,,,,,,,,0.9666666666666667,,,,,,,,,,,Crystal Palace,Arsenal,19.0,Will Hughes,MC,True,0.0,0.0,,W. Hughes,3.0,Arsenal
27,28,20.0,1.0,18.0,13,38.010000000000005,54.74,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.36'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.3'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.8'}]","[91, 117, 30, 132, 35, 38, 215, 218]",True,334087.0,31.290000000000003,36.652,,,,,,,,,,,1.3,,,,4.0,6.0,3.0,4.0,0.01214719,0.01132376,-0.00082343,Arsenal,Crystal Palace,6.0,Gabriel Magalhaes,DC,True,-3.6306100070180634,0.0,-110.38088883057931,G. Magalhaes,3.0,Arsenal
28,29,21.0,1.0,21.0,13,31.290000000000003,36.652,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.01'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.6'}]","[91, 117, 30, 36, 38, 216, 218]",True,361822.0,37.38,16.524,,,,,,,,,,,1.35,,,,3.0,4.0,4.0,1.0,0.01132376,0.01214719,0.00082343,Arsenal,Crystal Palace,2.0,William Saliba,DC,True,3.9159071921940694,0.0,-73.16609592636503,W. Saliba,3.0,Arsenal
29,30,21.5,1.0,23.5,13,37.38,16.524,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,388650.0,40.53,18.224,,,,,,22.0,,,,,1.3916666666666666,,,,4.0,1.0,4.0,2.0,0.01214719,0.01269174,0.0005445499999999995,Arsenal,Crystal Palace,12.0,Jurrien Timber,DR,True,0.0,3.469629436294227,28.35496178532406,J. Timber,3.0,Arsenal
30,31,22.0,1.0,26.0,13,40.53,18.224,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.84'}]","[91, 117, 30, 35, 37, 216, 218]",True,388650.0,36.015,34.68,,,,,,,,,,,1.4333333333333333,,,,4.0,2.0,4.0,4.0,0.01269174,0.01262646,-6.527999999999916e-05,Arsenal,Crystal Palace,12.0,Jurrien Timber,DR,True,-2.6161954930056197,0.0,105.34258141808085,J. Timber,3.0,Arsenal
31,32,22.5,1.0,27.5,13,36.015,34.68,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,361822.0,33.495,41.684000000000005,,,,,,23.0,,,,,1.4583333333333335,,,,4.0,4.0,3.0,4.0,0.01262646,0.01132376,-0.0013027000000000004,Arsenal,Crystal Palace,2.0,William Saliba,DC,True,0.0,-2.928328758743376,109.78844735240294,W. Saliba,3.0,Arsenal
32,33,23.0,1.0,29.0,13,33.495,41.684000000000005,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.24'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,361822.0,37.17,52.36000000000001,,,,,,,,,,,1.4833333333333334,,,,3.0,4.0,4.0,6.0,0.01132376,0.01214719,0.00082343,Arsenal,Crystal Palace,2.0,William Saliba,DC,True,1.6457864404890472,0.0,71.00499767482349,W. Saliba,3.0,Arsenal
33,34,23.5,1.0,32.0,13,37.17,52.36000000000001,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,334087.0,45.36000000000001,46.104,,,,,,24.0,,,,,1.5333333333333334,,,,4.0,6.0,5.0,5.0,0.01214719,0.01429128,0.0021440899999999995,Arsenal,Crystal Palace,6.0,Gabriel Magalhaes,DC,True,0.0,9.415027777234862,-37.37470301042234,G. Magalhaes,3.0,Arsenal
34,35,24.0,1.0,35.0,13,45.36000000000001,46.104,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.29'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.3'}]","[91, 117, 30, 35, 38, 216, 218]",True,334087.0,40.32,34.884,,,,,,,,,,,1.5833333333333335,,,,5.0,5.0,4.0,4.0,0.01429128,0.01262646,-0.0016648199999999991,Arsenal,Crystal Palace,6.0,Gabriel Magalhaes,DC,True,-3.8301747451076906,0.0,-114.18951415402424,G. Magalhaes,3.0,Arsenal
35,36,24.5,1.0,38.0,13,40.32,34.884,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,361822.0,39.58500000000001,30.736000000000004,,,,,,25.0,,,,,1.6333333333333333,,,,4.0,4.0,4.0,3.0,0.01262646,0.01262646,0.0,Arsenal,Crystal Palace,2.0,William Saliba,DC,True,0.0,-0.8103403184213818,-100.04816192594593,W. Saliba,3.0,Arsenal
36,37,25.0,1.0,41.0,13,39.58500000000001,30.736000000000004,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.62'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 216, 218]",True,361822.0,38.535000000000004,19.108000000000004,,,,,,,,,,,1.6833333333333333,,,,4.0,3.0,4.0,2.0,0.01262646,0.01269174,6.527999999999916e-05,Arsenal,Crystal Palace,2.0,William Saliba,DC,True,-2.6165244748135876,0.0,-95.15977366915304,W. Saliba,3.0,Arsenal
37,38,25.5,1.0,44.0,13,38.535000000000004,19.108000000000004,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,247454.0,47.46000000000001,23.12,,,,,,26.0,,,,,1.7333333333333334,,,,4.0,2.0,5.0,2.0,0.01269174,0.01429128,0.00159954,Arsenal,Crystal Palace,8.0,Martin Odegaard,MC,True,0.0,9.553311873345194,24.20505212383301,M. Odegaard,3.0,Arsenal
38,39,26.0,1.0,47.0,13,47.46000000000001,23.12,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.22'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.1'}]","[91, 117, 30, 35, 37, 216, 218]",True,247454.0,41.265,31.348000000000003,,,,,,,,,,,1.7833333333333332,,,,5.0,2.0,4.0,3.0,0.01429128,0.01262646,-0.0016648199999999991,Arsenal,Crystal Palace,8.0,Martin Odegaard,MC,True,-5.230557143113472,0.0,126.976707527228,M. Odegaard,3.0,Arsenal
