level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
10,11,8.0,0.0,13.0,29,66.57000000000001,55.488,0.0,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '6'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[64],False,104058.0,,,,,,,,,,,,,0.21666666666666667,,,,,,,,,,,West Ham,Brighton,11.0,Niclas Fullkrug,FW,True,0.0,0.0,,N. Fullkrug,2.0,Brighton
11,12,7.0,0.0,26.0,211,41.580000000000005,19.040000000000003,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.86'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '55.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.3'}]","[91, 117, 30, 132, 35, 37, 216, 218]",True,365402.0,36.015,37.672000000000004,,,,,,,,,,,0.43333333333333335,,,,4.0,2.0,4.0,4.0,0.01269174,0.01262646,-6.527999999999916e-05,Brighton,West Ham,29.0,Jan Paul van Hecke,DC,True,-3.9221036964392226,0.0,106.62981707411979,J. P. van Hecke,2.0,Brighton
12,13,7.5,0.0,27.5,211,36.015,37.672000000000004,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,86441.0,34.86000000000001,31.552,,,,,,8.0,,,,,0.45833333333333337,,,,4.0,4.0,4.0,3.0,0.01262646,0.01262646,0.0,Brighton,West Ham,5.0,Lewis Dunk,DC,True,0.0,-1.1000473382502918,-100.68747093262189,L. Dunk,2.0,Brighton
13,14,8.0,0.0,29.0,211,34.86000000000001,31.552,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.80'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 216, 218]",True,86441.0,37.38,1.4280000000000002,,,,,,,,,,,0.48333333333333334,,,,4.0,3.0,4.0,0.0,0.01262646,0.01126267,-0.0013637900000000001,Brighton,West Ham,5.0,Lewis Dunk,DC,True,-4.873269749787397,0.0,-85.21809961661177,L. Dunk,2.0,Brighton
14,15,9.0,0.0,33.0,211,34.545,1.972,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.3'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.27'}]","[91, 117, 30, 124, 36, 38, 216, 218]",True,110290.0,45.464999999999996,1.8360000000000003,,,,,,,,,,,0.55,,,,4.0,0.0,5.0,0.0,0.01126267,0.01248344,0.0012207699999999995,Brighton,West Ham,34.0,Joel Veltman,DR,True,9.725292070432829,0.0,-0.7135369206907001,J. Veltman,2.0,Brighton
15,16,10.0,0.0,34.0,211,47.25,1.972,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.25'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 120, 29, 139, 36, 38, 216, 218]",True,471784.0,64.155,1.4280000000000002,,,,,,,,,,,0.5666666666666667,,,,,,,,,,,Brighton,West Ham,8.0,Brajan Gruda,AMR,True,13.794555479341497,0.0,-1.843132318161577,B. Gruda,2.0,Brighton
16,17,9.0,0.0,36.0,29,39.375,66.436,0.0,FirstHalf,Interception,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 101, 56]",True,368310.0,,,,,,,,,,,,,0.6,,,,,,,,,,,West Ham,Brighton,26.0,Maximilian Kilman,DC,True,0.0,0.0,,M. Kilman,2.0,Brighton
17,18,12.0,0.0,55.0,211,62.160000000000004,0.0,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.68'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.6'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[91, 212, 35, 37, 216]",True,110290.0,40.95,9.248000000000001,,,,,,,,,,,0.9166666666666666,,,,7.0,0.0,4.0,1.0,0.0174506,0.01214719,-0.00530341,Brighton,West Ham,34.0,Joel Veltman,DR,True,-13.973859820998662,0.0,156.44179957998128,J. Veltman,2.0,Brighton
18,19,13.0,0.0,58.0,211,40.95,9.384,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '35.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.40'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 117, 127, 35, 37, 215, 218]",True,365402.0,15.120000000000001,32.980000000000004,,,,,,,,,,,0.9666666666666667,,,,4.0,1.0,1.0,3.0,0.01214719,0.01082722,-0.0013199700000000002,Brighton,West Ham,29.0,Jan Paul van Hecke,DC,True,-21.26837023734221,0.0,137.5879438667353,J. P. van Hecke,2.0,Brighton
19,20,14.0,1.0,7.0,211,16.38,24.344,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.7'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.5'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '48.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.01'}]","[91, 120, 124, 128, 36, 37, 216, 218]",True,400138.0,64.575,24.956000000000003,,,,,,,,,,,1.1166666666666667,,,,,,,,,,,Brighton,West Ham,1.0,Bart Verbruggen,GK,True,47.720181498136675,0.0,0.7275263513507183,B. Verbruggen,2.0,Brighton
20,21,11.0,1.0,10.0,29,40.635000000000005,43.79200000000001,1.0,FirstHalf,Aerial,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '15'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[197, 200]",False,368310.0,,,,,,,,,,,,,1.1666666666666667,,,,,,,,,,,West Ham,Brighton,26.0,Maximilian Kilman,DC,True,0.0,0.0,,M. Kilman,3.0,West Ham
21,22,15.0,1.0,10.0,211,64.365,24.208000000000002,1.0,FirstHalf,Aerial,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '11'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[198, 199]",False,362433.0,,,,,,,,,,,,,1.1666666666666667,,,,,,,,,,,Brighton,West Ham,14.0,Georginio Rutter,FW,True,0.0,0.0,,G. Rutter,3.0,West Ham
22,23,12.0,1.0,10.0,29,40.845,41.956,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.05'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.0'}]","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,368310.0,57.75,42.84,,,,,,,,,,,1.1666666666666667,,,,4.0,4.0,6.0,5.0,0.01262646,0.01685596,0.004229499999999999,West Ham,Brighton,26.0,Maximilian Kilman,DC,True,16.57661286081718,0.0,2.993397107018364,M. Kilman,3.0,West Ham
23,24,13.0,1.0,12.0,29,58.905,43.112,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.21'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.8'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}]","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,143595.0,66.675,42.568000000000005,,,,,,,,,,,1.2,,,,6.0,5.0,7.0,5.0,0.01685596,0.01935132,0.002495360000000002,West Ham,Brighton,28.0,Tomas Soucek,MC,True,7.715932399647244,0.0,-4.004906741842423,T. Soucek,3.0,West Ham
24,25,13.5,1.0,12.5,29,66.675,42.568000000000005,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,400166.0,68.355,49.776,,,,,,14.0,,,,,1.2083333333333335,,,,7.0,5.0,7.0,5.0,0.01935132,0.01935132,0.0,West Ham,Brighton,14.0,Mohammed Kudus,ML,True,0.0,-0.6255326364996137,76.88005034092035,M. Kudus,3.0,West Ham
25,26,14.0,1.0,13.0,29,68.355,49.776,1.0,FirstHalf,OffsidePass,Successful,"[{'type': {'value': 7, 'displayName': 'PlayerCaughtOffside'}, 'value': '104058'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.9'}]","[91, 216]",True,400166.0,68.985,43.452000000000005,,,,,,,,,,,1.2166666666666668,,,,,,,,,,,West Ham,Brighton,14.0,Mohammed Kudus,ML,True,0.0,0.0,-84.31093651090487,M. Kudus,3.0,West Ham
26,27,16.0,1.0,13.0,211,36.225,28.900000000000002,1.0,FirstHalf,OffsideProvoked,Successful,[],[62],False,365402.0,,,,,,,,,,,,,1.2166666666666668,,,,,,,,,,,Brighton,West Ham,29.0,Jan Paul van Hecke,DC,True,0.0,0.0,,J. P. van Hecke,4.0,Brighton
27,28,17.0,1.0,32.0,211,32.13,22.644,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.65'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 241, 'displayName': 'IndirectFreekickTaken'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 132, 35, 37, 215, 218]",True,365402.0,30.03,47.804,,,,,,,,,,,1.5333333333333332,,,,3.0,2.0,3.0,5.0,0.01110462,0.01110462,0.0,Brighton,West Ham,29.0,Jan Paul van Hecke,DC,True,-2.4807052905193245,0.0,94.77118011309082,J. P. van Hecke,4.0,Brighton
28,29,18.0,1.0,34.0,211,27.825000000000003,49.096000000000004,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.02'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.6'}]","[91, 117, 30, 36, 37, 216, 218]",True,86441.0,35.28,61.132000000000005,,,,,,,,,,,1.5666666666666667,,,,3.0,5.0,4.0,7.0,0.01110462,0.01126267,0.00015804999999999986,Brighton,West Ham,5.0,Lewis Dunk,DC,True,3.8243257416316254,0.0,58.2262644215524,L. Dunk,4.0,Brighton
29,30,19.0,1.0,36.0,211,34.230000000000004,61.608000000000004,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.49'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 36, 37, 216, 218]",True,298694.0,42.73500000000001,66.164,,,,,,,,,,,1.6,,,,4.0,7.0,4.0,7.0,0.01126267,0.01126267,0.0,Brighton,West Ham,30.0,Pervis Estupinan,DL,True,5.882669338015646,0.0,28.177281474953535,P. Estupinan,4.0,Brighton
30,31,19.5,1.0,37.0,211,42.73500000000001,66.164,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,425142.0,39.58500000000001,66.572,,,,,,20.0,,,,,1.6166666666666667,,,,5.0,7.0,4.0,7.0,0.01248344,0.01126267,-0.0012207699999999995,Brighton,West Ham,22.0,Kaoru Mitoma,AML,True,0.0,-2.9939361728503684,172.619919775879,K. Mitoma,4.0,Brighton
31,32,20.0,1.0,38.0,211,39.58500000000001,66.572,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.63'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.3'}]","[91, 117, 30, 35, 38, 215, 218]",True,425142.0,31.815,62.424,,,,,,,,,,,1.6333333333333333,,,,4.0,7.0,3.0,7.0,0.01126267,0.00977659,-0.0014860800000000007,Brighton,West Ham,22.0,Kaoru Mitoma,AML,True,-5.435245487094576,0.0,-151.90455403956489,K. Mitoma,4.0,Brighton
32,33,21.0,1.0,39.0,211,33.285000000000004,62.288000000000004,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.00'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.6'}]","[91, 118, 120, 29, 36, 216, 218]",True,298694.0,38.64,62.288000000000004,,,,,,,,,,,1.65,,,,,,,,,,,Brighton,West Ham,30.0,Pervis Estupinan,DL,True,4.954702403372309,0.0,0.0,P. Estupinan,4.0,Brighton
33,34,38.0,1.0,40.0,29,63.0,8.228,1.0,FirstHalf,BallTouch,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]",[91],True,331924.0,,,,,,,,,,,,,1.6666666666666665,,,,,,,,,,,West Ham,Brighton,29.0,Aaron Wan-Bissaka,DR,True,0.0,0.0,,A. Wan-Bissaka,4.0,Brighton
34,35,23.0,1.0,41.0,211,33.915,61.132000000000005,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.73'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '37.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '2.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 127, 35, 38, 215, 218]",True,298694.0,2.94,40.46,,,,,,,,,,,1.6833333333333333,,,,3.0,7.0,0.0,4.0,0.00977659,0.00941056,-0.00036602999999999983,Brighton,West Ham,30.0,Pervis Estupinan,DL,True,-26.177300657055156,0.0,-146.2817687046967,P. Estupinan,4.0,Brighton
35,36,23.5,1.0,44.5,211,2.94,40.46,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,400138.0,9.66,41.208000000000006,,,,,,24.0,,,,,1.7416666666666667,,,,0.0,4.0,1.0,4.0,0.00941056,0.01082722,0.0014166600000000001,Brighton,West Ham,1.0,Bart Verbruggen,GK,True,0.0,6.652156695025525,6.351421074735873,B. Verbruggen,4.0,Brighton
36,37,24.0,1.0,48.0,211,9.66,41.208000000000006,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.85'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '37.4'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.8'}]","[91, 118, 120, 124, 128, 36, 37, 215, 218]",True,400138.0,34.44,68.0,,,,,,,,,,,1.8,,,,,,,,,,,Brighton,West Ham,1.0,Bart Verbruggen,GK,True,17.2876728032131,0.0,47.234171158799114,B. Verbruggen,4.0,Brighton
37,38,17.0,1.0,57.0,29,64.47,0.0,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.9'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.65'}]","[91, 212, 35, 37, 216]",True,331924.0,42.945,10.744000000000002,,,,,,,,,,,1.95,,,,7.0,0.0,4.0,1.0,0.0174506,0.01214719,-0.00530341,West Ham,Brighton,29.0,Aaron Wan-Bissaka,DR,True,-13.367074856927495,0.0,153.4743573723454,A. Wan-Bissaka,5.0,West Ham
