level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
25,26,20.0,3.0,13.0,170,70.35000000000001,65.28,3.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '86.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.19'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.0'}]","[91, 120, 29, 36, 38, 217, 218]",True,306581.0,91.245,63.376000000000005,,,,,,,,,,,3.216666666666667,,,,,,,,,,,Fulham,Liverpool,33.0,Antonee Robinson,DL,True,14.243559866586025,0.0,-5.206543277826166,A. Robinson,1.0,Fulham
26,27,14.0,3.0,15.0,26,14.805,6.188000000000001,3.0,FirstHalf,BallRecovery,Successful,[],[93],False,136451.0,14.805,6.188000000000001,,,,,,,,,,,3.25,,,,,,,,,,,Liverpool,Fulham,2.0,Joe Gomez,DC,True,0.0,0.0,0.0,J. Gomez,1.0,Fulham
27,28,14.5,3.0,16.0,26,14.805,6.188000000000001,3.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,136451.0,13.755,3.128,,,,,,15.0,,,,,3.2666666666666666,,,,1.0,0.0,1.0,0.0,0.00779616,0.00779616,0.0,Liverpool,Fulham,2.0,Joe Gomez,DC,True,0.0,-1.9405462301611465,-108.93900426024004,J. Gomez,1.0,Fulham
28,29,15.0,3.0,17.0,26,13.755,3.128,3.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.03'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.7'}]","[91, 118, 120, 128, 36, 37, 216, 218]",True,136451.0,40.425000000000004,3.944,,,,,,,,,,,3.283333333333333,,,,,,,,,,,Liverpool,Fulham,2.0,Joe Gomez,DC,True,25.09910900577779,0.0,1.7524850116786814,J. Gomez,1.0,Fulham
29,30,21.0,3.0,19.0,170,66.25500000000001,63.03600000000001,3.0,FirstHalf,Pass,Successful,"[{'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.16'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.8'}]","[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,297395.0,73.29,64.19200000000001,,,,,,,,,,,3.3166666666666664,,,,7.0,7.0,8.0,7.0,0.0174506,0.02122129,0.00377069,Fulham,Liverpool,20.0,Sasa Lukic,DMC,True,4.633120278794799,0.0,9.331522219142059,S. Lukic,1.0,Fulham
30,31,23.0,3.0,19.0,170,69.72000000000001,64.668,3.0,FirstHalf,BallRecovery,Successful,[],[93],False,306581.0,69.72000000000001,64.668,,,,,,,,,,,3.3166666666666664,,,,,,,,,,,Fulham,Liverpool,33.0,Antonee Robinson,DL,True,0.0,0.0,0.0,A. Robinson,1.0,Fulham
31,32,22.0,3.0,19.0,170,73.29,64.19200000000001,3.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '80.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.33'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.6'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,306581.0,69.3,54.400000000000006,,,,,,,,,,,3.3166666666666664,,,,8.0,7.0,7.0,6.0,0.02122129,0.01870347,-0.0025178200000000005,Fulham,Liverpool,33.0,Antonee Robinson,DL,True,2.6669686255394183,0.0,-112.16969130055317,A. Robinson,1.0,Fulham
32,33,24.0,3.0,21.0,170,68.985,54.196000000000005,3.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.55'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.8'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,321020.0,69.19500000000001,64.464,,,,,,,,,,,3.35,,,,7.0,6.0,7.0,7.0,0.01870347,0.0174506,-0.0012528699999999997,Fulham,Liverpool,16.0,Sander Berge,DMC,True,-5.720059381587397,0.0,88.82835639637447,S. Berge,1.0,Fulham
33,34,25.0,3.0,23.0,170,69.19500000000001,64.464,3.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.42'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.7'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '86.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.0'}]","[91, 120, 124, 128, 36, 38, 217, 218]",True,306581.0,91.245,38.556000000000004,,,,,,,,,,,3.3833333333333333,,,,,,,,,,,Fulham,Liverpool,33.0,Antonee Robinson,DL,True,32.521305622206086,0.0,-49.59927702882337,A. Robinson,1.0,Fulham
34,35,16.0,3.0,25.0,26,12.18,28.220000000000002,3.0,FirstHalf,KeeperPickup,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}]",[93],False,114147.0,,,,,,,,,,,,,3.4166666666666665,,,,,,,,,,,Liverpool,Fulham,1.0,Alisson Becker,GK,True,0.0,0.0,,A. Becker,2.0,Liverpool
35,36,18.0,3.0,41.0,26,13.125,32.368,3.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.46'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.7'}]","[91, 117, 30, 36, 37, 215, 218]",True,114147.0,14.700000000000001,46.71600000000001,,,,,,,,,,,3.6833333333333336,,,,1.0,3.0,1.0,5.0,0.01082722,0.00977745,-0.0010497700000000002,Liverpool,Fulham,1.0,Alisson Becker,GK,True,0.6985585177343694,0.0,83.735643244317,A. Becker,2.0,Liverpool
36,37,19.0,3.0,47.0,26,15.015,49.57200000000001,3.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '16.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.37'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 36, 37, 215, 218]",True,95408.0,17.535,61.81200000000001,,,,,,,,,,,3.783333333333333,,,,1.0,5.0,2.0,7.0,0.00977745,0.00844854,-0.0013289100000000009,Liverpool,Fulham,4.0,Virgil van Dijk,DC,True,-0.4579185237903829,0.0,78.36636600105957,V. v. Dijk,2.0,Liverpool
37,38,19.5,3.0,48.5,26,17.535,61.81200000000001,3.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,115726.0,21.630000000000003,63.444,,,,,,20.0,,,,,3.8083333333333336,,,,2.0,7.0,2.0,7.0,0.00844854,0.00844854,0.0,Liverpool,Fulham,26.0,Andy Robertson,DL,True,0.0,3.3636934982672813,21.72900237272631,A. Robertson,2.0,Liverpool
38,39,20.0,3.0,50.0,26,21.630000000000003,63.444,3.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.39'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 118, 120, 29, 36, 37, 216, 218]",True,115726.0,36.12,68.0,,,,,,,,,,,3.8333333333333335,,,,,,,,,,,Liverpool,Fulham,26.0,Andy Robertson,DL,True,11.602246215580863,0.0,17.454385533001474,A. Robertson,2.0,Liverpool
