level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
10,11,8.0,0.0,16.0,31,64.47,5.576,0.0,FirstHalf,BallRecovery,Successful,[],[93],False,8166.0,64.47,5.576,,,,,,,,,,,0.26666666666666666,,,,,,,,,,,Everton,Arsenal,18.0,Ashley Young,DR,True,0.0,0.0,0.0,A. Young,3.0,Everton
11,12,9.0,0.0,16.0,31,64.47,5.576,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.13'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '97.7'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '38.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.8'}]","[91, 120, 124, 128, 36, 37, 217, 218]",True,8166.0,102.58500000000001,10.744000000000002,,,,,,,,,,,0.26666666666666666,,,,,,,,,,,Everton,Arsenal,18.0,Ashley Young,DR,True,26.122526855586983,0.0,7.721625651477297,A. Young,3.0,Everton
12,13,8.0,0.0,21.0,13,4.2,58.208,0.0,FirstHalf,Foul,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '10'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 63]",True,334087.0,,,,,,,,,,,,,0.35,,,,,,,,,,,Arsenal,Everton,6.0,Gabriel Magalhaes,DC,True,0.0,0.0,,G. Magalhaes,4.0,Arsenal
13,14,10.0,0.0,21.0,31,100.80000000000001,9.792000000000002,0.0,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[64],False,141469.0,,,,,,,,,,,,,0.35,,,,,,,,,,,Everton,Arsenal,9.0,Dominic Calvert-Lewin,FW,True,0.0,0.0,,D. Calvert-Lewin,4.0,Arsenal
14,15,9.0,0.0,35.0,13,5.88,53.516000000000005,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.78'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '7.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.3'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}]","[91, 117, 30, 132, 36, 38, 215, 218]",True,334087.0,7.665,25.364,,,,,,,,,,,0.5833333333333334,,,,0.0,6.0,0.0,2.0,0.00750072,0.0088799,0.0013791799999999998,Arsenal,Everton,6.0,Gabriel Magalhaes,DC,True,3.3056491169600264,0.0,-86.37197214223124,G. Magalhaes,4.0,Arsenal
15,16,10.0,0.0,38.0,13,9.765,26.180000000000003,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.49'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.1'}]","[91, 117, 30, 36, 37, 215, 218]",True,361822.0,23.94,33.79600000000001,,,,,,,,,,,0.6333333333333333,,,,1.0,3.0,2.0,3.0,0.01082722,0.01016549,-0.000661730000000001,Arsenal,Everton,2.0,William Saliba,DC,True,14.49526446606427,0.0,28.248424701187794,W. Saliba,4.0,Arsenal
16,17,10.5,0.0,39.5,13,23.94,33.79600000000001,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,332325.0,27.615000000000002,34.476000000000006,,,,,,11.0,,,,,0.6583333333333333,,,,2.0,3.0,2.0,4.0,0.01016549,0.01016549,0.0,Arsenal,Everton,41.0,Declan Rice,MC,True,0.0,3.6737927592198787,10.48310247701782,D. Rice,4.0,Arsenal
17,18,11.0,0.0,41.0,13,27.615000000000002,34.476000000000006,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.00'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.0'}]","[91, 117, 30, 36, 37, 216, 218]",True,332325.0,36.015,47.6,,,,,,,,,,,0.6833333333333333,,,,3.0,4.0,3.0,5.0,0.01132376,0.01110462,-0.0002191399999999996,Arsenal,Everton,41.0,Declan Rice,MC,True,7.073661228655851,0.0,57.37877480454373,D. Rice,4.0,Arsenal
18,19,12.0,0.0,45.0,13,35.49,46.376000000000005,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.62'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.8'}]","[91, 117, 30, 35, 38, 215, 218]",True,467918.0,34.02,30.464,,,,,,,,,,,0.75,,,,4.0,5.0,3.0,3.0,0.01269174,0.01132376,-0.0013679799999999995,Arsenal,Everton,49.0,Myles Lewis-Skelly,DL,True,-0.4648667544107923,0.0,-95.27818036996194,M. Lewis-Skelly,4.0,Arsenal
19,20,12.5,0.0,48.5,13,34.02,30.464,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,332325.0,46.935,24.888,,,,,,13.0,,,,,0.8083333333333333,,,,3.0,3.0,5.0,2.0,0.01132376,0.01429128,0.0029675199999999995,Arsenal,Everton,41.0,Declan Rice,MC,True,0.0,12.292407885976395,-23.352080562311873,D. Rice,4.0,Arsenal
20,21,13.0,0.0,52.0,13,46.935,24.888,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.47'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.5'}]","[91, 117, 30, 36, 37, 216, 218]",True,332325.0,48.405,39.1,,,,,,,,,,,0.8666666666666667,,,,5.0,2.0,5.0,4.0,0.01429128,0.01484598,0.0005547,Arsenal,Everton,41.0,Declan Rice,MC,True,1.9512877302405371,0.0,84.09468416068601,D. Rice,4.0,Arsenal
21,22,14.0,0.0,54.0,13,48.405,39.1,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.49'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.3'}]","[91, 117, 30, 36, 37, 216, 218]",True,467918.0,49.455000000000005,52.36000000000001,,,,,,,,,,,0.9,,,,5.0,4.0,5.0,6.0,0.01484598,0.0138454,-0.0010005799999999992,Arsenal,Everton,49.0,Myles Lewis-Skelly,DL,True,-1.6764143830475149,0.0,85.47245121339253,M. Lewis-Skelly,4.0,Arsenal
22,23,15.0,0.0,56.0,13,49.665,52.904,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.68'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.4'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,334087.0,66.045,66.23200000000001,,,,,,,,,,,0.9333333333333333,,,,5.0,6.0,7.0,7.0,0.0138454,0.0174506,0.0036051999999999994,Arsenal,Everton,6.0,Gabriel Magalhaes,DC,True,7.91418772991652,0.0,39.13439486960287,G. Magalhaes,4.0,Arsenal
23,24,16.0,1.0,0.0,13,65.10000000000001,66.504,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.48'}]","[91, 117, 30, 35, 38, 216, 218]",True,380706.0,45.675000000000004,59.636,,,,,,,,,,,1.0,,,,7.0,7.0,5.0,7.0,0.0174506,0.01248344,-0.00496716,Arsenal,Everton,11.0,Gabriel Martinelli,FWL,True,-13.163311219818787,0.0,-160.52818843316695,G. Martinelli,4.0,Arsenal
24,25,16.5,1.0,1.5,13,45.675000000000004,59.636,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,334087.0,42.0,54.944,,,,,,17.0,,,,,1.025,,,,5.0,7.0,4.0,6.0,0.01248344,0.01214719,-0.00033624999999999974,Arsenal,Everton,6.0,Gabriel Magalhaes,DC,True,0.0,-1.763058323010199,-128.0697546558442,G. Magalhaes,4.0,Arsenal
25,26,17.0,1.0,3.0,13,42.0,54.944,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.05'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.0'}]","[91, 117, 30, 35, 38, 215, 218]",True,334087.0,24.044999999999998,31.96,,,,,,,,,,,1.05,,,,4.0,6.0,2.0,3.0,0.01214719,0.01016549,-0.001981700000000001,Arsenal,Everton,6.0,Gabriel Magalhaes,DC,True,-14.590555724541105,0.0,-127.99679736754905,G. Magalhaes,4.0,Arsenal
26,27,18.0,1.0,8.0,13,23.625,31.892000000000003,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.44'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.3'}]","[91, 117, 30, 36, 37, 215, 218]",True,276366.0,25.095,43.112,,,,,,,,,,,1.1333333333333333,,,,2.0,3.0,2.0,5.0,0.01016549,0.01001304,-0.00015244999999999842,Arsenal,Everton,22.0,David Raya,GK,True,0.9794318379559428,0.0,82.53584784476338,D. Raya,4.0,Arsenal
27,28,19.0,1.0,11.0,13,25.095,43.112,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.16'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.0'}]","[91, 117, 30, 36, 38, 215, 218]",True,361822.0,31.5,29.92,,,,,,,,,,,1.1833333333333333,,,,2.0,5.0,3.0,3.0,0.01001304,0.01132376,0.0013107199999999996,Arsenal,Everton,2.0,William Saliba,DC,True,6.809713486163801,0.0,-64.10242869808782,W. Saliba,4.0,Arsenal
28,29,19.5,1.0,12.0,13,31.5,29.92,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,332325.0,32.76,26.452,,,,,,20.0,,,,,1.2000000000000002,,,,3.0,3.0,3.0,3.0,0.01132376,0.01132376,0.0,Arsenal,Everton,41.0,Declan Rice,MC,True,0.0,0.9798975311418161,-70.03281339419858,D. Rice,4.0,Arsenal
29,30,20.0,1.0,13.0,13,32.76,26.452,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.15'}]","[91, 117, 30, 36, 38, 216, 218]",True,332325.0,42.42,5.644000000000001,,,,,,,,,,,1.2166666666666668,,,,3.0,3.0,4.0,0.0,0.01132376,0.01126267,-6.108999999999976e-05,Arsenal,Everton,41.0,Declan Rice,MC,True,3.9286774727052745,0.0,-65.09717286225373,D. Rice,4.0,Arsenal
30,31,21.0,1.0,16.0,13,41.265,6.0520000000000005,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.14'}]","[91, 117, 30, 35, 37, 216, 218]",True,247454.0,35.49,15.028000000000002,,,,,,,,,,,1.2666666666666666,,,,4.0,0.0,3.0,1.0,0.01126267,0.0105949,-0.0006677699999999998,Arsenal,Everton,8.0,Martin Odegaard,MC,True,-2.459200872573973,0.0,122.75651394696423,M. Odegaard,4.0,Arsenal
31,32,22.0,1.0,20.0,13,35.49,14.076,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.71'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.2'}]","[91, 117, 30, 35, 37, 215, 218]",True,388650.0,32.76,33.388000000000005,,,,,,,,,,,1.3333333333333333,,,,4.0,1.0,3.0,3.0,0.01214719,0.01132376,-0.00082343,Arsenal,Everton,12.0,Jurrien Timber,DR,True,0.06650722573314738,0.0,98.04618238094584,J. Timber,4.0,Arsenal
32,33,23.0,1.0,22.0,13,32.76,34.476000000000006,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.40'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.3'}]","[91, 117, 30, 36, 37, 216, 218]",True,361822.0,36.015,53.17600000000001,,,,,,,,,,,1.3666666666666667,,,,3.0,4.0,3.0,6.0,0.01132376,0.0105949,-0.0007288599999999996,Arsenal,Everton,2.0,William Saliba,DC,True,0.6409452907313096,0.0,80.12578850365321,W. Saliba,4.0,Arsenal
33,34,23.5,1.0,24.5,13,36.015,53.17600000000001,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,334087.0,39.165,51.408,,,,,,24.0,,,,,1.4083333333333332,,,,4.0,6.0,4.0,6.0,0.01214719,0.01214719,0.0,Arsenal,Everton,6.0,Gabriel Magalhaes,DC,True,0.0,3.503004088963934,-29.304183490693912,G. Magalhaes,4.0,Arsenal
34,35,24.0,1.0,27.0,13,39.165,51.408,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.70'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 35, 38, 216, 218]",True,334087.0,38.85,26.860000000000003,,,,,,,,,,,1.45,,,,4.0,6.0,4.0,3.0,0.01214719,0.01262646,0.0004792700000000004,Arsenal,Everton,6.0,Gabriel Magalhaes,DC,True,1.5634013078425966,0.0,-90.73517924225217,G. Magalhaes,4.0,Arsenal
35,36,24.5,1.0,31.5,13,38.85,26.860000000000003,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,388650.0,55.44,15.504000000000001,,,,,,25.0,,,,,1.525,,,,4.0,3.0,6.0,1.0,0.01262646,0.01611813,0.0034916700000000005,Arsenal,Everton,12.0,Jurrien Timber,DR,True,0.0,13.635298657758504,-34.391981199674824,J. Timber,4.0,Arsenal
36,37,25.0,1.0,36.0,13,55.44,15.504000000000001,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.35'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.1'}]","[91, 117, 30, 35, 37, 216, 218]",True,388650.0,44.415,26.588000000000005,,,,,,,,,,,1.6,,,,6.0,1.0,4.0,3.0,0.01611813,0.01262646,-0.0034916700000000005,Arsenal,Everton,12.0,Jurrien Timber,DR,True,-8.137791156534554,0.0,134.84710104632578,J. Timber,4.0,Arsenal
37,38,26.0,1.0,41.0,13,44.730000000000004,25.840000000000003,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.53'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.4'}]","[91, 117, 30, 36, 37, 216, 218]",True,361822.0,45.57,47.39600000000001,,,,,,,,,,,1.6833333333333333,,,,5.0,3.0,5.0,5.0,0.01484598,0.01429128,-0.0005547,Arsenal,Everton,2.0,William Saliba,DC,True,-0.10119203632491747,0.0,87.76841178665157,W. Saliba,4.0,Arsenal
