level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
10,11,9.0,0.0,19.0,24,31.395,44.812000000000005,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.62'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '43.0'}]","[91, 117, 30, 35, 38, 215, 218]",True,344259.0,30.03,29.240000000000002,,,,,,,,,,,0.31666666666666665,,,,3.0,5.0,3.0,3.0,0.01110462,0.01132376,0.0002191399999999996,Aston Villa,Nottingham Forest,14.0,Pau Torres,DC,True,-0.7260979525959215,0.0,-95.00959053757612,P. Torres,1.0,Aston Villa
11,12,9.5,0.0,20.5,24,30.03,29.240000000000002,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,134984.0,35.7,31.144000000000002,,,,,,10.0,,,,,0.3416666666666667,,,,3.0,3.0,4.0,3.0,0.01132376,0.01262646,0.0013027000000000004,Aston Villa,Nottingham Forest,3.0,Diego Carlos,DC,True,0.0,5.762133184311921,18.562178324044634,D. Carlos,1.0,Aston Villa
12,13,10.0,0.0,22.0,24,35.7,31.144000000000002,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '54.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.52'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.8'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,134984.0,82.74,58.344,,,,,,,,,,,0.36666666666666664,,,,4.0,3.0,9.0,6.0,0.01262646,0.02953272,0.01690626,Aston Villa,Nottingham Forest,3.0,Diego Carlos,DC,True,36.371890103322265,0.0,30.037844745673457,D. Carlos,1.0,Aston Villa
13,14,11.0,0.0,26.0,24,82.74,58.344,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.31'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.7'}]","[91, 120, 29, 35, 38, 217, 218]",True,89925.0,76.125,42.636,,,,,,,,,,,0.43333333333333335,,,,,,,,,,,Aston Villa,Nottingham Forest,12.0,Lucas Digne,DL,True,2.848154824461531,0.0,-112.83707850133642,L. Digne,1.0,Aston Villa
14,15,4.0,0.0,29.0,174,25.515,25.568,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.93'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 36, 38, 215, 218]",True,402596.0,29.925,5.576,,,,,,,,,,,0.48333333333333334,,,,2.0,3.0,3.0,0.0,0.01016549,0.00977659,-0.0003888999999999993,Nottingham Forest,Aston Villa,8.0,Elliot Anderson,DMC,True,-0.3446520803937574,0.0,-77.56043798115346,E. Anderson,2.0,Nottingham Forest
15,16,5.0,0.0,32.0,174,30.03,5.576,0.0,FirstHalf,BallRecovery,Successful,[],[93],False,334653.0,30.03,5.576,,,,,,,,,,,0.5333333333333333,,,,,,,,,,,Nottingham Forest,Aston Villa,16.0,Nicolas Dominguez,AMR,True,0.0,0.0,0.0,N. Dominguez,2.0,Nottingham Forest
16,17,6.0,0.0,32.0,174,30.03,5.576,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.19'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 36, 37, 216, 218]",True,334653.0,39.480000000000004,7.412000000000001,,,,,,,,,,,0.5333333333333333,,,,3.0,0.0,4.0,0.0,0.00977659,0.01126267,0.0014860800000000007,Nottingham Forest,Aston Villa,16.0,Nicolas Dominguez,AMR,True,9.468249065924496,0.0,10.994777349292137,N. Dominguez,2.0,Nottingham Forest
17,18,6.5,0.0,33.0,174,39.480000000000004,7.412000000000001,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,332867.0,41.265,16.388,,,,,,7.0,,,,,0.55,,,,4.0,0.0,4.0,1.0,0.01126267,0.01214719,0.0008845199999999998,Nottingham Forest,Aston Villa,10.0,Morgan Gibbs-White,AMC,True,0.0,4.585591008028388,78.75268583931458,M. Gibbs-White,2.0,Nottingham Forest
18,19,7.0,0.0,34.0,174,41.265,16.388,0.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 69]",True,332867.0,,,,,,,,,,,,,0.5666666666666667,,,,,,,,,,,Nottingham Forest,Aston Villa,10.0,Morgan Gibbs-White,AMC,True,0.0,0.0,,M. Gibbs-White,2.0,Nottingham Forest
19,20,13.0,0.0,35.0,24,65.415,52.02,0.0,FirstHalf,BallRecovery,Successful,[],[93],False,344259.0,65.415,52.02,,,,,,,,,,,0.5833333333333334,,,,,,,,,,,Aston Villa,Nottingham Forest,14.0,Pau Torres,DC,True,0.0,0.0,0.0,P. Torres,3.0,Aston Villa
20,21,14.0,0.0,36.0,24,65.205,51.408,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.98'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,344259.0,74.235,48.55200000000001,,,,,,,,,,,0.6,,,,7.0,6.0,8.0,5.0,0.01870347,0.0241224,0.005418929999999999,Aston Villa,Nottingham Forest,14.0,Pau Torres,DC,True,9.40292311575508,0.0,-17.55107283654445,P. Torres,3.0,Aston Villa
21,22,15.0,0.0,38.0,24,75.28500000000001,50.11600000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.14'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.1'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,433517.0,79.8,40.188,,,,,,,,,,,0.6333333333333333,,,,8.0,5.0,9.0,4.0,0.0241224,0.03511326,0.010990860000000002,Aston Villa,Nottingham Forest,9.0,Jhon Duran,FW,True,7.855315812427651,0.0,-65.54517587778192,J. Duran,3.0,Aston Villa
22,23,15.5,0.0,38.5,24,79.8,40.188,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,362824.0,85.26,38.624,,,,,,16.0,,,,,0.6416666666666666,,,,9.0,4.0,9.0,4.0,0.03511326,0.03511326,0.0,Aston Villa,Nottingham Forest,27.0,Morgan Rogers,AMC,True,0.0,5.674286141893074,-15.984195397419409,M. Rogers,3.0,Aston Villa
23,24,16.0,0.0,39.0,24,85.26,38.624,0.0,FirstHalf,Dispossessed,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '10'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 70]",True,362824.0,,,,,,,,,,,,,0.65,,,,,,,,,,,Aston Villa,Nottingham Forest,27.0,Morgan Rogers,AMC,True,0.0,0.0,,M. Rogers,3.0,Aston Villa
24,25,10.0,0.0,41.0,174,19.740000000000002,29.376000000000005,0.0,FirstHalf,Tackle,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '16'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 143]",True,402596.0,,,,,,,,,,,,,0.6833333333333333,,,,,,,,,,,Nottingham Forest,Aston Villa,8.0,Elliot Anderson,DMC,True,0.0,0.0,,E. Anderson,4.0,Nottingham Forest
25,26,11.0,0.0,42.0,174,24.255000000000003,20.468000000000004,0.0,FirstHalf,BallRecovery,Successful,[],[93],False,402596.0,24.255000000000003,20.468000000000004,,,,,,,,,,,0.7,,,,,,,,,,,Nottingham Forest,Aston Villa,8.0,Elliot Anderson,DMC,True,0.0,0.0,0.0,E. Anderson,4.0,Nottingham Forest
26,27,12.0,0.0,45.0,174,24.675,20.060000000000002,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.17'}]","[91, 118, 120, 29, 124, 36, 38, 216, 218]",True,402596.0,47.25,17.408,,,,,,,,,,,0.75,,,,,,,,,,,Nottingham Forest,Aston Villa,8.0,Elliot Anderson,DMC,True,21.439389338613417,0.0,-6.700117646836936,E. Anderson,4.0,Nottingham Forest
27,28,17.0,0.0,46.0,24,61.005,54.468,0.0,FirstHalf,BallTouch,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]",[91],True,344259.0,,,,,,,,,,,,,0.7666666666666666,,,,,,,,,,,Aston Villa,Nottingham Forest,14.0,Pau Torres,DC,True,0.0,0.0,,P. Torres,4.0,Nottingham Forest
28,29,13.0,0.0,50.0,174,62.370000000000005,3.808,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.67'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,73380.0,61.845,9.112,,,,,,,,,,,0.8333333333333334,,,,7.0,0.0,7.0,0.0,0.0174506,0.0174506,0.0,Nottingham Forest,Aston Villa,11.0,Chris Wood,FW,True,2.421291283257503,0.0,95.65283207998894,C. Wood,4.0,Nottingham Forest
29,30,14.0,0.0,51.0,174,62.79,9.316,0.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 69]",True,334653.0,,,,,,,,,,,,,0.85,,,,,,,,,,,Nottingham Forest,Aston Villa,16.0,Nicolas Dominguez,AMR,True,0.0,0.0,,N. Dominguez,4.0,Nottingham Forest
30,31,19.0,0.0,52.0,24,41.580000000000005,55.35200000000001,0.0,FirstHalf,BallRecovery,Successful,[],[93],False,331790.0,41.580000000000005,55.35200000000001,,,,,,,,,,,0.8666666666666667,,,,,,,,,,,Aston Villa,Nottingham Forest,44.0,Boubacar Kamara,DMC,True,0.0,0.0,0.0,B. Kamara,5.0,Aston Villa
31,32,20.0,0.0,52.0,24,39.58500000000001,55.42,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.11'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.5'}]","[91, 117, 30, 35, 38, 216, 218]",True,331790.0,35.910000000000004,50.11600000000001,,,,,,,,,,,0.8666666666666667,,,,4.0,6.0,4.0,5.0,0.01214719,0.01269174,0.0005445499999999995,Aston Villa,Nottingham Forest,44.0,Boubacar Kamara,DMC,True,-2.1120361018527376,0.0,-124.71705494254846,B. Kamara,5.0,Aston Villa
32,33,21.0,0.0,53.0,24,35.910000000000004,50.11600000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.18'}]","[91, 117, 30, 35, 37, 215, 218]",True,134984.0,29.505000000000003,59.29600000000001,,,,,,,,,,,0.8833333333333333,,,,4.0,5.0,3.0,7.0,0.01269174,0.00977659,-0.00291515,Aston Villa,Nottingham Forest,3.0,Diego Carlos,DC,True,-8.675518313316246,0.0,124.90396000736523,D. Carlos,5.0,Aston Villa
33,34,21.5,0.0,56.0,24,29.505000000000003,59.29600000000001,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,331790.0,28.980000000000004,50.79600000000001,,,,,,22.0,,,,,0.9333333333333333,,,,3.0,6.0,3.0,6.0,0.0105949,0.0105949,0.0,Aston Villa,Nottingham Forest,44.0,Boubacar Kamara,DMC,True,0.0,1.7668778813631576,-93.53436713876475,B. Kamara,5.0,Aston Villa
34,35,22.0,0.0,59.0,24,28.980000000000004,50.79600000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.53'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '55.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 35, 38, 215, 218]",True,331790.0,26.565,37.74,,,,,,,,,,,0.9833333333333333,,,,3.0,5.0,2.0,4.0,0.01110462,0.01016549,-0.0009391300000000016,Aston Villa,Nottingham Forest,44.0,Boubacar Kamara,DMC,True,-0.6707539348339822,0.0,-100.47969057067881,B. Kamara,5.0,Aston Villa
35,36,22.5,1.0,7.5,24,26.565,37.74,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,134984.0,37.695,31.144000000000002,,,,,,23.0,,,,,1.125,,,,3.0,4.0,4.0,3.0,0.01132376,0.01262646,0.0013027000000000004,Aston Villa,Nottingham Forest,3.0,Diego Carlos,DC,True,0.0,11.158548132979547,-30.652361236518633,D. Carlos,5.0,Aston Villa
36,37,23.0,1.0,16.0,24,37.695,31.144000000000002,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.82'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 36, 38, 216, 218]",True,134984.0,39.69,12.036,,,,,,,,,,,1.2666666666666666,,,,4.0,3.0,4.0,1.0,0.01262646,0.01214719,-0.0004792700000000004,Aston Villa,Nottingham Forest,3.0,Diego Carlos,DC,True,-1.538810574631853,0.0,-84.03954157429813,D. Carlos,5.0,Aston Villa
37,38,24.0,1.0,18.0,24,37.065,12.104000000000001,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.85'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.7'}]","[91, 117, 30, 36, 38, 216, 218]",True,301440.0,51.135000000000005,5.576,,,,,,,,,,,1.3,,,,4.0,1.0,5.0,0.0,0.01214719,0.01248344,0.00033624999999999974,Aston Villa,Nottingham Forest,4.0,Ezri Konsa,DR,True,10.471928132777037,0.0,-24.88969172747262,E. Konsa,5.0,Aston Villa
38,39,24.5,1.0,19.5,24,51.135000000000005,5.576,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,362824.0,43.47,7.140000000000001,,,,,,25.0,,,,,1.3250000000000002,,,,5.0,0.0,4.0,0.0,0.01248344,0.01126267,-0.0012207699999999995,Aston Villa,Nottingham Forest,27.0,Morgan Rogers,AMC,True,0.0,-6.232644876101517,168.4674296777831,M. Rogers,5.0,Aston Villa
39,40,25.0,1.0,21.0,24,43.47,7.140000000000001,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.20'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 36, 37, 216, 218]",True,362824.0,49.35,22.168000000000003,,,,,,,,,,,1.35,,,,5.0,0.0,5.0,2.0,0.01248344,0.01429128,0.0018078399999999998,Aston Villa,Nottingham Forest,27.0,Morgan Rogers,AMC,True,10.243251541225852,0.0,68.63110279702997,M. Rogers,5.0,Aston Villa
40,41,25.5,1.0,24.0,24,49.35,22.168000000000003,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,136345.0,59.325,14.756,,,,,,27.0,,,,,1.4,,,,5.0,2.0,6.0,1.0,0.01429128,0.01611813,0.0018268500000000014,Aston Villa,Nottingham Forest,8.0,Youri Tielemans,DMC,True,0.0,7.330459203585399,-36.61447686256645,Y. Tielemans,5.0,Aston Villa
