level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
10,11,10.0,0.0,18.0,162,92.19,4.760000000000001,0.0,FirstHalf,TakeOn,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '5'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 53]",True,400496.0,,,,,,,,,,,,,0.3,,,,,,,,,,,Crystal Palace,Brighton,12.0,Daniel Munoz,DMR,True,0.0,0.0,,D. Munoz,1.0,Crystal Palace
11,12,5.0,0.0,18.0,211,12.81,63.24,0.0,FirstHalf,Tackle,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '10'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 143]",True,298694.0,,,,,,,,,,,,,0.3,,,,,,,,,,,Brighton,Crystal Palace,30.0,Pervis Estupinan,DL,True,0.0,0.0,,P. Estupinan,1.0,Crystal Palace
12,13,6.0,0.0,20.0,211,12.285,63.17200000000001,0.0,FirstHalf,CornerAwarded,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '11'}]",[122],False,298694.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,Brighton,Crystal Palace,30.0,Pervis Estupinan,DL,True,0.0,0.0,,P. Estupinan,1.0,Crystal Palace
13,14,11.0,0.0,20.0,162,92.715,4.828,0.0,FirstHalf,CornerAwarded,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '6'}, {'type': {'value': 75, 'displayName': 'MissRight'}}]",[122],False,400496.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,Crystal Palace,Brighton,12.0,Daniel Munoz,DMR,True,0.0,0.0,,D. Munoz,1.0,Crystal Palace
14,15,12.0,0.0,54.0,162,104.47500000000001,0.34,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.74'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.2'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '13'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '94.6'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 119, 123, 138, 124, 125, 31, 32, 34, 40, 41, 42, 35, 37, 217, 218]",True,108638.0,99.33,30.056000000000004,,,,,,,,,,,0.9,,,,,,,,,,,Crystal Palace,Brighton,19.0,Will Hughes,MC,True,26.75728316088296,0.0,99.82275666574729,W. Hughes,1.0,Crystal Palace
15,16,13.0,0.0,56.0,162,99.96000000000001,30.192,0.0,FirstHalf,Aerial,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '7'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[197, 199]",False,322670.0,,,,,,,,,,,,,0.9333333333333333,,,,,,,,,,,Crystal Palace,Brighton,7.0,Ismaila Sarr,AMC,True,0.0,0.0,,I. Sarr,1.0,Crystal Palace
16,17,7.0,0.0,56.0,211,5.04,37.80800000000001,0.0,FirstHalf,Aerial,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '13'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[198, 200]",False,362433.0,,,,,,,,,,,,,0.9333333333333333,,,,,,,,,,,Brighton,Crystal Palace,14.0,Georginio Rutter,AMC,True,0.0,0.0,,G. Rutter,1.0,Crystal Palace
17,18,14.0,0.0,56.0,162,100.275,28.628000000000004,0.0,FirstHalf,MissedShots,Successful,"[{'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '75.8'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '8.3'}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '97.3'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 328, 'displayName': 'FirstTouch'}}, {'type': {'value': 25, 'displayName': 'FromCorner'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 60, 'displayName': 'SmallBoxRight'}}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '49.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '12'}]","[91, 7, 90, 10, 0, 5, 14]",True,322670.0,,,97.3,49.8,8.3,51.544000000000004,True,12.0,108638.0,,,,0.9333333333333333,,,,,,,,,,,Crystal Palace,Brighton,7.0,Ismaila Sarr,AMC,True,0.0,0.0,,I. Sarr,1.0,Crystal Palace
18,19,8.0,0.0,58.0,211,3.1500000000000004,33.660000000000004,0.0,FirstHalf,Aerial,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '15'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[197, 200]",False,400138.0,,,,,,,,,,,,,0.9666666666666667,,,,,,,,,,,Brighton,Crystal Palace,1.0,Bart Verbruggen,GK,True,0.0,0.0,,B. Verbruggen,2.0,Brighton
19,20,15.0,0.0,58.0,162,101.85000000000001,34.34,0.0,FirstHalf,Aerial,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '8'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[198, 199]",False,353292.0,,,,,,,,,,,,,0.9666666666666667,,,,,,,,,,,Crystal Palace,Brighton,27.0,Trevoh Chalobah,DC,True,0.0,0.0,,T. Chalobah,2.0,Brighton
20,21,9.0,0.0,58.0,211,4.41,34.0,0.0,FirstHalf,Claim,Successful,"[{'type': {'value': 88, 'displayName': 'HighClaim'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 93, 104]",True,400138.0,,,,,,,,,,,,,0.9666666666666667,,,,,,,,,,,Brighton,Crystal Palace,1.0,Bart Verbruggen,GK,True,0.0,0.0,,B. Verbruggen,2.0,Brighton
21,22,10.0,1.0,5.0,211,12.705,31.144000000000002,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.12'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 123, 'displayName': 'KeeperThrow'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 36, 38, 215, 218]",True,400138.0,21.945,9.724000000000002,,,,,,,,,,,1.0833333333333333,,,,1.0,3.0,2.0,1.0,0.01082722,0.00942382,-0.0014034000000000008,Brighton,Crystal Palace,1.0,Bart Verbruggen,GK,True,5.8090836301362145,0.0,-66.66595872329023,B. Verbruggen,2.0,Brighton
22,23,11.0,1.0,9.0,211,21.840000000000003,10.336,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.44'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.9'}]","[91, 117, 30, 35, 37, 215, 218]",True,386979.0,9.135,21.012,,,,,,,,,,,1.15,,,,2.0,1.0,1.0,2.0,0.00942382,0.00977745,0.0003536300000000006,Brighton,Crystal Palace,2.0,Tariq Lamptey,DR,True,-10.279439063404567,0.0,139.95969479227918,T. Lamptey,2.0,Brighton
23,24,11.5,1.0,13.0,211,9.135,21.012,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,365402.0,13.65,30.328000000000003,,,,,,12.0,,,,,1.2166666666666666,,,,1.0,2.0,1.0,3.0,0.00977745,0.01082722,0.0010497700000000002,Brighton,Crystal Palace,29.0,Jan Paul van Hecke,DC,True,0.0,5.3170486077738275,64.142848728942,J. P. van Hecke,2.0,Brighton
24,25,12.0,1.0,17.0,211,13.65,30.328000000000003,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.49'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.4'}]","[91, 117, 30, 36, 37, 215, 218]",True,365402.0,15.435,52.7,,,,,,,,,,,1.2833333333333332,,,,1.0,3.0,1.0,6.0,0.01082722,0.00878589,-0.002041330000000001,Brighton,Crystal Palace,29.0,Jan Paul van Hecke,DC,True,-0.07256250423100141,0.0,85.438192012543,J. P. van Hecke,2.0,Brighton
25,26,13.0,1.0,19.0,211,15.959999999999999,51.748,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '3.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.95'}]","[91, 117, 30, 35, 38, 215, 218]",True,86441.0,4.095,39.304,,,,,,,,,,,1.3166666666666667,,,,1.0,6.0,0.0,4.0,0.00878589,0.00941056,0.0006246700000000008,Brighton,Crystal Palace,5.0,Lewis Dunk,DC,True,-10.252712754098098,0.0,-133.63556768793393,L. Dunk,2.0,Brighton
26,27,13.5,1.0,24.5,211,4.095,39.304,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,400138.0,14.07,34.612,,,,,,14.0,,,,,1.4083333333333332,,,,0.0,4.0,1.0,4.0,0.00941056,0.01082722,0.0014166600000000001,Brighton,Crystal Palace,1.0,Bart Verbruggen,GK,True,0.0,10.112244852164778,-25.191164502591796,B. Verbruggen,2.0,Brighton
27,28,14.0,1.0,30.0,211,14.07,34.612,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.7'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.08'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '59.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.1'}]","[91, 120, 128, 36, 37, 217, 218]",True,400138.0,73.185,39.508,,,,,,,,,,,1.5,,,,,,,,,,,Brighton,Crystal Palace,1.0,Bart Verbruggen,GK,True,58.643790897864186,0.0,4.734523582078138,B. Verbruggen,2.0,Brighton
28,29,16.0,1.0,33.0,162,31.605000000000004,28.628000000000004,1.0,FirstHalf,BallTouch,Successful,"[{'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[91],True,353292.0,,,,,,,,,,,,,1.55,,,,,,,,,,,Crystal Palace,Brighton,27.0,Trevoh Chalobah,DC,True,0.0,0.0,,T. Chalobah,3.0,Crystal Palace
29,30,17.0,1.0,37.0,162,25.200000000000003,25.840000000000003,1.0,FirstHalf,BallRecovery,Successful,[],[93],False,401130.0,25.200000000000003,25.840000000000003,,,,,,,,,,,1.6166666666666667,,,,,,,,,,,Crystal Palace,Brighton,5.0,Maxence Lacroix,DC,True,0.0,0.0,0.0,M. Lacroix,3.0,Crystal Palace
30,31,18.0,1.0,37.0,162,25.095,24.684,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.97'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.5'}]","[91, 117, 30, 35, 37, 215, 218]",True,401130.0,8.925,27.404,,,,,,,,,,,1.6166666666666667,,,,2.0,2.0,1.0,3.0,0.01001304,0.01082722,0.0008141799999999994,Crystal Palace,Brighton,5.0,Maxence Lacroix,DC,True,-15.854921042192473,0.0,170.45151015163404,M. Lacroix,3.0,Crystal Palace
31,32,19.0,1.0,39.0,162,8.925,27.404,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.20'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '58.1'}]","[91, 120, 128, 36, 38, 216, 218]",True,304008.0,66.78,22.44,,,,,,,,,,,1.65,,,,,,,,,,,Crystal Palace,Brighton,1.0,Dean Henderson,GK,True,56.37119332115263,0.0,-4.904007973851666,D. Henderson,3.0,Crystal Palace
32,33,15.0,1.0,42.0,211,38.745,43.928,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.37'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.2'}]","[91, 117, 30, 139, 35, 38, 215, 218]",True,86441.0,13.86,38.21600000000001,,,,,,,,,,,1.7,,,,4.0,5.0,1.0,4.0,0.01269174,0.01082722,-0.0018645199999999997,Brighton,Crystal Palace,5.0,Lewis Dunk,DC,True,-24.242757972334985,0.0,-167.0724949344191,L. Dunk,4.0,Brighton
33,34,16.0,1.0,47.0,211,14.805,37.944,1.0,FirstHalf,KeeperPickup,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}]",[93],False,400138.0,,,,,,,,,,,,,1.7833333333333332,,,,,,,,,,,Brighton,Crystal Palace,1.0,Bart Verbruggen,GK,True,0.0,0.0,,B. Verbruggen,4.0,Brighton
34,35,17.0,1.0,48.0,211,14.805,38.080000000000005,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.86'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 123, 'displayName': 'KeeperThrow'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '17.5'}]","[91, 36, 37, 215, 218]",True,400138.0,18.375,42.228,,,,,,,,,,,1.8,,,,1.0,4.0,2.0,5.0,0.01082722,0.01001304,-0.0008141799999999994,Brighton,Crystal Palace,1.0,Bart Verbruggen,GK,True,3.2723456177176047,0.0,49.28287846524611,B. Verbruggen,4.0,Brighton
35,36,18.0,1.0,50.0,211,18.375,40.324,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.65'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '16.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.1'}]","[91, 117, 30, 35, 38, 215, 218]",True,86441.0,17.430000000000003,25.228,,,,,,,,,,,1.8333333333333335,,,,2.0,4.0,2.0,2.0,0.01016549,0.01001304,-0.00015244999999999842,Brighton,Crystal Palace,5.0,Lewis Dunk,DC,True,-1.1527217030081403,0.0,-93.5820053294384,L. Dunk,4.0,Brighton
36,37,19.0,2.0,2.0,211,36.75,12.648000000000001,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.21'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.7'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,365402.0,67.935,10.336,,,,,,,,,,,2.033333333333333,,,,4.0,1.0,7.0,1.0,0.01214719,0.01870347,0.006556279999999999,Brighton,Crystal Palace,29.0,Jan Paul van Hecke,DC,True,27.537046885833355,0.0,-4.240049302548028,J. P. van Hecke,4.0,Brighton
37,38,20.0,2.0,4.0,211,70.14,10.608,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.3'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.33'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,484175.0,62.05500000000001,9.044,,,,,,,,,,,2.066666666666667,,,,8.0,1.0,7.0,1.0,0.02401521,0.01870347,-0.005311739999999999,Brighton,Crystal Palace,17.0,Yankuba Minteh,AMR,True,-7.688647599105053,0.0,-169.05166651586453,Y. Minteh,4.0,Brighton
