level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
19,20,12.0,0.0,33.0,15,21.735,16.048000000000002,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.54'}]","[91, 117, 30, 36, 37, 215, 218]",True,136464.0,22.680000000000003,47.328,,,,,,,,,,,0.55,,,,2.0,1.0,2.0,5.0,0.00942382,0.01001304,0.0005892200000000014,Chelsea,Everton,4.0,Tosin Adarabioyo,DC,True,1.7862975499593716,0.0,88.26956368252193,T. Adarabioyo,4.0,Chelsea
20,21,13.0,0.0,39.0,15,24.465000000000003,47.328,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.74'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.8'}]","[91, 117, 30, 36, 38, 215, 218]",True,421351.0,24.990000000000002,28.220000000000002,,,,,,,,,,,0.65,,,,2.0,5.0,2.0,3.0,0.01001304,0.01016549,0.00015244999999999842,Chelsea,Everton,6.0,Levi Colwill,DC,True,1.4118928565406037,0.0,-88.42617131614625,L. Colwill,4.0,Chelsea
21,22,14.0,0.0,41.0,15,25.305000000000003,27.200000000000003,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.67'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '72.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 35, 37, 215, 218]",True,410175.0,22.995,49.368,,,,,,,,,,,0.6833333333333333,,,,2.0,3.0,2.0,5.0,0.01016549,0.01001304,-0.00015244999999999842,Chelsea,Everton,25.0,Moises Caicedo,DMC,True,-3.448000340818723,0.0,95.948993772967,M. Caicedo,4.0,Chelsea
22,23,14.5,0.0,43.5,15,22.995,49.368,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,421351.0,30.555000000000003,52.564,,,,,,15.0,,,,,0.725,,,,2.0,5.0,3.0,6.0,0.01001304,0.0105949,0.00058186,Chelsea,Everton,6.0,Levi Colwill,DC,True,0.0,6.707876801113315,22.91627533360216,L. Colwill,4.0,Chelsea
23,24,15.0,0.0,46.0,15,30.555000000000003,52.564,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '35.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.07'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.1'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.3'}]","[91, 120, 128, 36, 38, 216, 218]",True,421351.0,65.415,44.948,,,,,,,,,,,0.7666666666666666,,,,,,,,,,,Chelsea,Everton,6.0,Levi Colwill,DC,True,35.65365612719696,0.0,-12.323989214890585,L. Colwill,4.0,Chelsea
24,25,10.0,0.0,48.0,31,40.95,21.896000000000004,0.0,FirstHalf,BallRecovery,Successful,[],[93],False,381045.0,40.95,21.896000000000004,,,,,,,,,,,0.8,,,,,,,,,,,Everton,Chelsea,32.0,Jarrad Branthwaite,DC,True,0.0,0.0,0.0,J. Branthwaite,5.0,Everton
25,26,11.0,0.0,49.0,31,40.005,21.148000000000003,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.88'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 35, 37, 215, 218]",True,381045.0,13.334999999999999,28.424,,,,,,,,,,,0.8166666666666667,,,,4.0,2.0,1.0,3.0,0.01269174,0.01082722,-0.0018645199999999997,Everton,Chelsea,32.0,Jarrad Branthwaite,DC,True,-25.58095559883732,0.0,164.7401550922583,J. Branthwaite,5.0,Everton
26,27,12.0,0.0,52.0,31,13.334999999999999,28.424,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '88.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.98'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '93.3'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,110189.0,97.965,1.7680000000000002,,,,,,,,,,,0.8666666666666667,,,,1.0,3.0,11.0,0.0,0.01082722,0.0379259,0.02709868,Everton,Chelsea,1.0,Jordan Pickford,GK,True,58.843635499333885,0.0,-17.48291835052455,J. Pickford,5.0,Everton
27,28,12.5,0.0,56.5,31,97.965,1.7680000000000002,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,141469.0,94.71000000000001,3.604,,,,,,13.0,,,,,0.9416666666666667,,,,11.0,0.0,10.0,0.0,0.0379259,0.03485072,-0.003075179999999997,Everton,Chelsea,9.0,Dominic Calvert-Lewin,FW,True,0.0,0.9002911831356926,150.57459798213404,D. Calvert-Lewin,5.0,Everton
28,29,13.0,1.0,1.0,31,94.71000000000001,3.604,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '81.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.14'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.3'}]","[91, 119, 117, 30, 205, 35, 217, 218]",True,141469.0,85.575,3.604,,,,,,,,,,,1.0166666666666666,,,,11.0,0.0,9.0,0.0,0.0379259,0.02756312,-0.010362779999999999,Everton,Chelsea,9.0,Dominic Calvert-Lewin,FW,True,-3.982296193080053,0.0,180.0,D. Calvert-Lewin,5.0,Everton
29,30,14.0,1.0,3.0,31,82.74,3.944,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.88'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,317896.0,73.08,6.5280000000000005,,,,,,,,,,,1.05,,,,9.0,0.0,8.0,0.0,0.02756312,0.02122129,-0.00634183,Everton,Chelsea,11.0,Jack Harrison,FWR,True,-4.712616813707946,0.0,165.02429224382595,J. Harrison,5.0,Everton
30,31,15.0,1.0,5.0,31,73.08,6.5280000000000005,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.73'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.5'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,8166.0,71.925,13.872,,,,,,,,,,,1.0833333333333333,,,,8.0,0.0,8.0,1.0,0.02122129,0.02401521,0.0027939199999999983,Everton,Chelsea,18.0,Ashley Young,DR,True,3.3959876380131107,0.0,98.93776859150755,A. Young,5.0,Everton
31,32,15.5,1.0,7.0,31,71.925,13.872,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,80464.0,67.2,16.66,,,,,,16.0,,,,,1.1166666666666667,,,,8.0,1.0,7.0,1.0,0.02401521,0.01870347,-0.005311739999999999,Everton,Chelsea,27.0,Idrissa Gueye,MC,True,0.0,-2.8693356466805326,149.45714646511192,I. Gueye,5.0,Everton
32,33,16.0,1.0,9.0,31,67.2,16.66,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.86'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,80464.0,56.07,6.868,,,,,,,,,,,1.15,,,,7.0,1.0,6.0,0.0,0.01870347,0.01473596,-0.0039675100000000005,Everton,Chelsea,27.0,Idrissa Gueye,MC,True,-14.361552303647542,0.0,-138.6591863772425,I. Gueye,5.0,Everton
33,34,17.0,1.0,10.0,31,56.07,6.868,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.69'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.2'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,131464.0,62.05500000000001,2.8560000000000003,,,,,,,,,,,1.1666666666666667,,,,6.0,0.0,7.0,0.0,0.01473596,0.0174506,0.002714640000000001,Everton,Chelsea,6.0,James Tarkowski,DC,True,2.899758500771412,0.0,-33.835627913689784,J. Tarkowski,5.0,Everton
34,35,18.0,1.0,11.0,31,62.05500000000001,2.8560000000000003,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.44'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.6'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,8166.0,57.75,6.5280000000000005,,,,,,,,,,,1.1833333333333333,,,,7.0,0.0,6.0,0.0,0.0174506,0.01473596,-0.002714640000000001,Everton,Chelsea,18.0,Ashley Young,DR,True,-1.6067147598857687,0.0,139.53709272977616,A. Young,5.0,Everton
35,36,19.0,1.0,15.0,31,57.75,6.732000000000001,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.39'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.1'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,131464.0,71.19,12.308000000000002,,,,,,,,,,,1.25,,,,6.0,0.0,8.0,1.0,0.01473596,0.02401521,0.00927925,Everton,Chelsea,6.0,James Tarkowski,DC,True,14.383327078114412,0.0,22.53263100984266,J. Tarkowski,5.0,Everton
36,37,20.0,1.0,17.0,31,71.19,12.308000000000002,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.5'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.49'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,141469.0,66.36,10.540000000000001,,,,,,,,,,,1.2833333333333332,,,,8.0,1.0,7.0,1.0,0.02401521,0.01870347,-0.005311739999999999,Everton,Chelsea,9.0,Dominic Calvert-Lewin,FW,True,-5.0338424096132215,0.0,-159.8950727956226,D. Calvert-Lewin,5.0,Everton
