level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
10,11,10.0,0.0,12.0,30,78.855,60.588,0.0,FirstHalf,OffsidePass,Successful,"[{'type': {'value': 7, 'displayName': 'PlayerCaughtOffside'}, 'value': '91909'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 217]",True,362219.0,84.315,54.06,,,,,,,,,,,0.2,,,,,,,,,,,Tottenham,Liverpool,24.0,Djed Spence,DL,True,0.0,0.0,-50.090988363840076,D. Spence,1.0,Tottenham
11,12,5.0,0.0,12.0,26,22.47,15.572000000000001,0.0,FirstHalf,OffsideProvoked,Successful,[],[62],False,136451.0,,,,,,,,,,,,,0.2,,,,,,,,,,,Liverpool,Tottenham,2.0,Joe Gomez,DC,True,0.0,0.0,,J. Gomez,2.0,Liverpool
12,13,6.0,0.0,37.0,26,19.845,18.972,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.11'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.8'}, {'type': {'value': 241, 'displayName': 'IndirectFreekickTaken'}}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}]","[91, 117, 30, 132, 36, 38, 215, 218]",True,136451.0,24.150000000000002,18.224,,,,,,,,,,,0.6166666666666667,,,,2.0,2.0,2.0,2.0,0.01001304,0.01001304,0.0,Liverpool,Tottenham,2.0,Joe Gomez,DC,True,4.096108155101817,0.0,-9.856819986653038,J. Gomez,2.0,Liverpool
13,14,7.0,0.0,38.0,26,24.990000000000002,17.952,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.12'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.3'}]","[91, 117, 30, 35, 37, 215, 218]",True,363884.0,16.695,18.156000000000002,,,,,,,,,,,0.6333333333333333,,,,2.0,2.0,1.0,2.0,0.01001304,0.00977745,-0.0002355900000000008,Liverpool,Tottenham,38.0,Ryan Gravenberch,DMC,True,-8.111590449558122,0.0,178.59120151648946,R. Gravenberch,2.0,Liverpool
14,15,8.0,0.0,40.0,26,16.275000000000002,17.34,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.65'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}]","[91, 117, 30, 35, 38, 215, 218]",True,136451.0,15.645000000000001,7.684000000000001,,,,,,,,,,,0.6666666666666666,,,,1.0,2.0,1.0,0.0,0.00977745,0.00779616,-0.00198129,Liverpool,Tottenham,2.0,Joe Gomez,DC,True,-2.8740145900978433,0.0,-93.73293836154627,J. Gomez,2.0,Liverpool
15,16,9.0,0.0,42.0,26,15.120000000000001,5.032000000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.19'}]","[91, 117, 30, 36, 38, 215, 218]",True,318871.0,28.455000000000002,3.74,,,,,,,,,,,0.7,,,,1.0,0.0,3.0,0.0,0.00779616,0.00977659,0.00198043,Liverpool,Tottenham,66.0,Trent Alexander-Arnold,DR,True,12.12362888478114,0.0,-5.533993909917134,T. Alexander-Arnold,2.0,Liverpool
16,17,9.5,0.0,44.0,26,28.455000000000002,3.74,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,363884.0,32.13,3.196,,,,,,10.0,,,,,0.7333333333333333,,,,3.0,0.0,3.0,0.0,0.00977659,0.00977659,0.0,Liverpool,Tottenham,38.0,Ryan Gravenberch,DMC,True,0.0,3.195843958203966,-8.420188522758298,R. Gravenberch,2.0,Liverpool
17,18,10.0,0.0,46.0,26,32.13,3.196,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.42'}]","[91, 117, 30, 36, 37, 215, 218]",True,363884.0,33.81,14.484000000000002,,,,,,,,,,,0.7666666666666666,,,,3.0,0.0,3.0,1.0,0.00977659,0.0105949,0.0008183100000000009,Liverpool,Tottenham,38.0,Ryan Gravenberch,DMC,True,5.296757919310181,0.0,81.53477199488088,R. Gravenberch,2.0,Liverpool
18,19,11.0,0.0,48.0,26,35.595,15.096,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.08'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.9'}]","[91, 117, 30, 36, 38, 216, 218]",True,345319.0,49.455000000000005,12.172,,,,,,,,,,,0.8,,,,4.0,1.0,5.0,1.0,0.01214719,0.0138454,0.0016982100000000003,Liverpool,Tottenham,10.0,Alexis Mac Allister,DMC,True,12.253356359781876,0.0,-11.912823276285812,A. M. Allister,2.0,Liverpool
19,20,12.0,0.0,49.0,26,49.455000000000005,12.172,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.71'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,318871.0,59.535000000000004,20.808000000000003,,,,,,,,,,,0.8166666666666667,,,,5.0,1.0,6.0,2.0,0.0138454,0.01685596,0.003010559999999999,Liverpool,Tottenham,66.0,Trent Alexander-Arnold,DR,True,12.339846178800059,0.0,40.58818519708683,T. Alexander-Arnold,2.0,Liverpool
20,21,13.0,0.0,50.0,26,59.535000000000004,20.808000000000003,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.72'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.4'}]","[91, 120, 29, 36, 38, 216, 218]",True,369875.0,66.57000000000001,16.388,,,,,,,,,,,0.8333333333333334,,,,,,,,,,,Liverpool,Tottenham,8.0,Dominik Szoboszlai,AMC,True,5.06672190531112,0.0,-32.1406179558038,D. Szoboszlai,2.0,Liverpool
21,22,11.0,0.0,51.0,30,32.865,46.988,0.0,FirstHalf,Interception,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 101, 56]",True,429922.0,,,,,,,,,,,,,0.85,,,,,,,,,,,Tottenham,Liverpool,14.0,Archie Gray,DC,True,0.0,0.0,,A. Gray,3.0,Tottenham
22,23,12.0,0.0,53.0,30,30.03,42.84,0.0,FirstHalf,BallRecovery,Successful,[],[93],False,429922.0,30.03,42.84,,,,,,,,,,,0.8833333333333333,,,,,,,,,,,Tottenham,Liverpool,14.0,Archie Gray,DC,True,0.0,0.0,0.0,A. Gray,3.0,Tottenham
23,24,13.0,0.0,53.0,30,30.03,42.84,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.38'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.4'}]","[91, 118, 120, 29, 36, 38, 216, 218]",True,429922.0,45.57,23.256000000000004,,,,,,,,,,,0.8833333333333333,,,,,,,,,,,Tottenham,Liverpool,14.0,Archie Gray,DC,True,15.096015875889954,0.0,-51.56782745329611,A. Gray,3.0,Tottenham
24,25,14.0,0.0,55.0,26,64.155,41.344,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.46'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.3'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '46.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 120, 128, 36, 38, 217, 218]",True,115726.0,95.97000000000001,7.004000000000001,,,,,,,,,,,0.9166666666666666,,,,,,,,,,,Liverpool,Tottenham,26.0,Andy Robertson,DL,True,13.033773691542233,0.0,-47.185800806775596,A. Robertson,3.0,Tottenham
25,26,14.0,1.0,1.0,30,8.925,61.2,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.82'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '10.1'}]","[91, 117, 30, 36, 38, 215, 218]",True,362219.0,10.605,45.764,,,,,,,,,,,1.0166666666666666,,,,1.0,7.0,1.0,5.0,0.00779616,0.00977745,0.00198129,Tottenham,Liverpool,24.0,Djed Spence,DL,True,4.725896028203394,0.0,-83.78857724958492,D. Spence,3.0,Tottenham
26,27,15.0,1.0,4.0,30,9.03,43.248000000000005,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.69'}]","[91, 117, 30, 35, 38, 215, 218]",True,429922.0,8.505,21.012,,,,,,,,,,,1.0666666666666667,,,,1.0,5.0,0.0,2.0,0.00977745,0.0088799,-0.0008975500000000004,Tottenham,Liverpool,14.0,Archie Gray,DC,True,-0.9505988332110036,0.0,-91.35252278751778,A. Gray,3.0,Tottenham
27,28,16.0,1.0,7.0,30,9.03,19.788000000000004,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '18.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.29'}]","[91, 117, 30, 36, 38, 215, 218]",True,400097.0,19.32,4.148,,,,,,,,,,,1.1166666666666667,,,,1.0,2.0,2.0,0.0,0.00977745,0.00844854,-0.0013289100000000009,Tottenham,Liverpool,6.0,Radu Dragusin,DC,True,6.285110365716676,0.0,-56.65794700303032,R. Dragusin,3.0,Tottenham
28,29,16.5,1.0,8.5,30,19.32,4.148,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,362352.0,21.840000000000003,5.78,,,,,,17.0,,,,,1.1416666666666666,,,,2.0,0.0,2.0,0.0,0.00844854,0.00844854,0.0,Tottenham,Liverpool,23.0,Pedro Porro,DR,True,0.0,2.9137639614523607,32.92786265316412,P. Porro,3.0,Tottenham
29,30,17.0,1.0,10.0,30,21.840000000000003,5.78,1.0,FirstHalf,Dispossessed,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '15'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 70]",True,362352.0,,,,,,,,,,,,,1.1666666666666667,,,,,,,,,,,Tottenham,Liverpool,23.0,Pedro Porro,DR,True,0.0,0.0,,P. Porro,3.0,Tottenham
30,31,15.0,1.0,10.0,26,83.16000000000001,62.220000000000006,1.0,FirstHalf,Tackle,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '17'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 142]",True,352825.0,,,,,,,,,,,,,1.1666666666666667,,,,,,,,,,,Liverpool,Tottenham,18.0,Cody Gakpo,AML,True,0.0,0.0,,C. Gakpo,3.0,Tottenham
31,32,19.0,1.0,19.0,30,3.9899999999999998,32.708000000000006,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.9'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '6.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.97'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 215, 218]",True,29796.0,7.035,21.012,,,,,,,,,,,1.3166666666666667,,,,0.0,3.0,0.0,2.0,0.00941056,0.0088799,-0.0005306600000000005,Tottenham,Liverpool,20.0,Fraser Forster,GK,True,2.1960516178402116,0.0,-75.40724756701351,F. Forster,3.0,Tottenham
32,33,19.5,1.0,22.0,30,7.035,21.012,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,400097.0,18.900000000000002,18.428,,,,,,20.0,,,,,1.3666666666666667,,,,0.0,2.0,2.0,2.0,0.0088799,0.01001304,0.0011331400000000012,Tottenham,Liverpool,6.0,Radu Dragusin,DC,True,0.0,11.325369914885115,-12.286223435295767,R. Dragusin,3.0,Tottenham
33,34,20.0,1.0,25.0,30,18.900000000000002,18.428,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.96'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.1'}]","[91, 117, 30, 36, 38, 215, 218]",True,400097.0,28.980000000000004,15.028000000000002,,,,,,,,,,,1.4166666666666667,,,,2.0,2.0,3.0,1.0,0.01001304,0.0105949,0.00058186,Tottenham,Liverpool,6.0,Radu Dragusin,DC,True,9.1452157145158,0.0,-18.639332425143436,R. Dragusin,3.0,Tottenham
34,35,21.0,1.0,26.0,30,28.77,15.232,1.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 69]",True,362352.0,,,,,,,,,,,,,1.4333333333333333,,,,,,,,,,,Tottenham,Liverpool,23.0,Pedro Porro,DR,True,0.0,0.0,,P. Porro,3.0,Tottenham
35,36,18.0,1.0,28.0,26,74.44500000000001,52.088,1.0,FirstHalf,BallRecovery,Successful,[],[93],False,377168.0,74.44500000000001,52.088,,,,,,,,,,,1.4666666666666668,,,,,,,,,,,Liverpool,Tottenham,7.0,Luis Diaz,FW,True,0.0,0.0,0.0,L. Diaz,4.0,Liverpool
36,37,19.0,1.0,29.0,26,74.44500000000001,52.088,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.92'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,377168.0,78.54,32.912,,,,,,,,,,,1.4833333333333334,,,,8.0,6.0,9.0,3.0,0.02401521,0.03511326,0.011098050000000002,Liverpool,Tottenham,7.0,Luis Diaz,FW,True,9.025157967959203,0.0,-77.94565112555573,L. Diaz,4.0,Liverpool
37,38,20.0,1.0,31.0,26,76.86,33.79600000000001,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.36'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.3'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,108226.0,89.565,38.556000000000004,,,,,,,,,,,1.5166666666666666,,,,9.0,3.0,10.0,4.0,0.03511326,0.10805102,0.07293775999999999,Liverpool,Tottenham,11.0,Mohamed Salah,AMR,True,12.047375555108868,0.0,20.538745769773076,M. Salah,4.0,Liverpool
