level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
14,15,10.0,0.0,14.0,161,41.160000000000004,18.972,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.22'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.3'}]","[91, 117, 30, 36, 37, 216, 218]",True,333048.0,48.510000000000005,38.964,,,,,,,,,,,0.23333333333333334,,,,4.0,2.0,5.0,4.0,0.01269174,0.01484598,0.00215424,Wolves,Ipswich,9.0,Jorgen Strand Larsen,FW,True,8.877271722542744,0.0,69.81419699053515,J. S. Larsen,2.0,Wolves
15,16,10.5,0.0,16.5,161,48.510000000000005,38.964,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,362758.0,57.015,50.728,,,,,,12.0,,,,,0.275,,,,5.0,4.0,6.0,6.0,0.01484598,0.01611813,0.0012721500000000014,Wolves,Ipswich,10.0,Matheus Cunha,AMC,True,0.0,5.890499557446702,54.134260620128444,M. Cunha,2.0,Wolves
16,17,11.0,0.0,19.0,161,53.760000000000005,52.224000000000004,0.0,FirstHalf,Foul,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '9'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 13, 'displayName': 'Foul'}}]","[91, 63]",True,123481.0,,,,,,,,,,,,,0.31666666666666665,,,,,,,,,,,Wolves,Ipswich,5.0,Mario Lemina,MC,True,0.0,0.0,,M. Lemina,2.0,Wolves
17,18,9.0,0.0,19.0,165,51.24,15.776,0.0,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '11'}]",[64],False,256129.0,,,,,,,,,,,,,0.31666666666666665,,,,,,,,,,,Ipswich,Wolves,10.0,Conor Chaplin,AMC,True,0.0,0.0,,C. Chaplin,2.0,Wolves
18,19,12.0,0.0,51.0,161,57.015,50.728,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.27'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 132, 35, 38, 216, 218]",True,362758.0,48.300000000000004,49.64,,,,,,,,,,,0.85,,,,6.0,5.0,5.0,5.0,0.01685596,0.01429128,-0.0025646799999999997,Wolves,Ipswich,10.0,Matheus Cunha,AMC,True,-8.000326808005063,0.0,-172.88388453192485,M. Cunha,2.0,Wolves
19,20,13.0,0.0,52.0,161,48.300000000000004,50.864000000000004,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.51'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.0'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,123481.0,54.6,44.744,,,,,,,,,,,0.8666666666666667,,,,5.0,5.0,6.0,5.0,0.01429128,0.01685596,0.0025646799999999997,Wolves,Ipswich,5.0,Mario Lemina,MC,True,7.6222991189886855,0.0,-44.16968451374203,M. Lemina,2.0,Wolves
20,21,14.0,0.0,53.0,161,54.18000000000001,45.15200000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.61'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.7'}]","[91, 117, 30, 35, 37, 216, 218]",True,397585.0,47.98500000000001,48.824,,,,,,,,,,,0.8833333333333333,,,,6.0,5.0,5.0,5.0,0.01685596,0.01429128,-0.0025646799999999997,Wolves,Ipswich,7.0,Andre,MC,True,-6.881402651631667,0.0,149.34324799306094,Andre,2.0,Wolves
21,22,886.0,0.0,54.0,161,47.67,50.184000000000005,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.79'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.8'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,123481.0,55.44,46.03600000000001,,,,,,,,,,,0.9,,,,5.0,5.0,6.0,5.0,0.01429128,0.01685596,0.0025646799999999997,Wolves,Ipswich,5.0,Mario Lemina,MC,True,8.569975350396469,0.0,-28.095445960435118,M. Lemina,2.0,Wolves
22,23,887.0,0.0,56.0,161,55.44,46.03600000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.46'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,397585.0,56.49,55.828,,,,,,,,,,,0.9333333333333333,,,,6.0,5.0,6.0,6.0,0.01685596,0.01611813,-0.0007378299999999983,Wolves,Ipswich,7.0,Andre,MC,True,-2.194175001868615,0.0,83.87953801400317,Andre,2.0,Wolves
23,24,887.5,0.0,57.5,161,56.49,55.828,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,362758.0,61.214999999999996,59.092000000000006,,,,,,15.0,,,,,0.9583333333333333,,,,6.0,6.0,7.0,7.0,0.01611813,0.0174506,0.0013324699999999988,Wolves,Ipswich,10.0,Matheus Cunha,AMC,True,0.0,2.7295694720259007,34.63647019480076,M. Cunha,2.0,Wolves
24,25,15.0,0.0,59.0,161,61.214999999999996,59.092000000000006,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '50.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.02'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,362758.0,52.815,60.11200000000001,,,,,,,,,,,0.9833333333333333,,,,7.0,6.0,6.0,7.0,0.01870347,0.01473596,-0.0039675100000000005,Wolves,Ipswich,10.0,Matheus Cunha,AMC,True,-7.8881440362219735,0.0,173.07655108518944,M. Cunha,2.0,Wolves
25,26,15.5,1.0,0.0,161,52.815,60.11200000000001,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,123481.0,49.245,59.84,,,,,,16.0,,,,,1.0,,,,6.0,7.0,5.0,7.0,0.01473596,0.01248344,-0.002252519999999999,Wolves,Ipswich,5.0,Mario Lemina,MC,True,0.0,-3.0984884990279724,-175.64302499415362,M. Lemina,2.0,Wolves
26,27,16.0,1.0,1.0,161,49.245,59.84,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.06'}]","[91, 117, 30, 35, 38, 216, 218]",True,123481.0,38.535000000000004,45.696000000000005,,,,,,,,,,,1.0166666666666666,,,,5.0,7.0,4.0,5.0,0.01248344,0.01269174,0.0002082999999999998,Wolves,Ipswich,5.0,Mario Lemina,MC,True,-6.034424909173737,0.0,-127.13342562814954,M. Lemina,2.0,Wolves
27,28,17.0,1.0,3.0,161,38.43,44.744,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '43.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.54'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 216, 218]",True,431283.0,35.7,29.512,,,,,,,,,,,1.05,,,,4.0,5.0,4.0,3.0,0.01269174,0.01262646,-6.527999999999916e-05,Wolves,Ipswich,24.0,Toti Gomes,DC,True,-2.013738582224903,0.0,-100.16112050668703,T. Gomes,2.0,Wolves
28,29,17.5,1.0,4.5,161,35.7,29.512,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,444241.0,36.54,23.323999999999998,,,,,,18.0,,,,,1.0750000000000002,,,,4.0,3.0,4.0,2.0,0.01262646,0.01269174,6.527999999999916e-05,Wolves,Ipswich,4.0,Santiago Bueno,DC,True,0.0,0.15773918111312923,-82.26954466766335,S. Bueno,2.0,Wolves
29,30,18.0,1.0,6.0,161,36.54,23.323999999999998,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.57'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 36, 37, 216, 218]",True,444241.0,36.645,45.356,,,,,,,,,,,1.1,,,,4.0,2.0,4.0,5.0,0.01269174,0.01269174,0.0,Wolves,Ipswich,4.0,Santiago Bueno,DC,True,-0.004446442806127493,0.0,89.72694211590772,S. Bueno,2.0,Wolves
30,31,19.0,1.0,9.0,161,35.175000000000004,47.940000000000005,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.14'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.2'}]","[91, 117, 30, 36, 37, 216, 218]",True,431283.0,48.615,49.776,,,,,,,,,,,1.15,,,,4.0,5.0,5.0,5.0,0.01269174,0.01429128,0.00159954,Wolves,Ipswich,24.0,Toti Gomes,DC,True,12.652499764805029,0.0,7.778862766125635,T. Gomes,2.0,Wolves
31,32,20.0,1.0,10.0,161,48.615,49.776,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.74'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.9'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,362758.0,57.645,44.336000000000006,,,,,,,,,,,1.1666666666666667,,,,5.0,5.0,6.0,5.0,0.01429128,0.01685596,0.0025646799999999997,Wolves,Ipswich,10.0,Matheus Cunha,AMC,True,10.080532630641713,0.0,-31.06628669343617,M. Cunha,2.0,Wolves
32,33,21.0,1.0,12.0,161,56.28,44.336000000000006,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.11'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.0'}]","[91, 117, 30, 35, 37, 216, 218]",True,333048.0,49.35,44.540000000000006,,,,,,,,,,,1.2,,,,6.0,5.0,5.0,5.0,0.01685596,0.01429128,-0.0025646799999999997,Wolves,Ipswich,9.0,Jorgen Strand Larsen,FW,True,-6.835003413091172,0.0,178.31385792260085,J. S. Larsen,2.0,Wolves
33,34,21.5,1.0,13.5,161,49.35,44.540000000000006,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,123481.0,47.67,48.416000000000004,,,,,,22.0,,,,,1.225,,,,5.0,5.0,5.0,5.0,0.01429128,0.01429128,0.0,Wolves,Ipswich,5.0,Mario Lemina,MC,True,0.0,-2.475385101163006,113.4336707218096,M. Lemina,2.0,Wolves
34,35,22.0,1.0,15.0,161,47.67,48.416000000000004,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.47'}]","[91, 117, 30, 36, 37, 216, 218]",True,123481.0,49.14,63.444,,,,,,,,,,,1.25,,,,5.0,5.0,5.0,7.0,0.01429128,0.01248344,-0.0018078399999999998,Wolves,Ipswich,5.0,Mario Lemina,MC,True,-4.030263267918258,0.0,84.41324861811307,M. Lemina,2.0,Wolves
35,36,23.0,1.0,16.0,161,47.04,61.948,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.57'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.0'}]","[91, 117, 30, 35, 38, 216, 218]",True,355401.0,35.7,56.78,,,,,,,,,,,1.2666666666666666,,,,5.0,7.0,4.0,6.0,0.01248344,0.01214719,-0.00033624999999999974,Wolves,Ipswich,3.0,Rayan Ait-Nouri,DML,True,-8.601706280174653,0.0,-155.4997311497377,R. Ait-Nouri,2.0,Wolves
36,37,23.5,1.0,17.5,161,35.7,56.78,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,431283.0,35.910000000000004,52.97200000000001,,,,,,24.0,,,,,1.2916666666666665,,,,4.0,6.0,4.0,6.0,0.01214719,0.01214719,0.0,Wolves,Ipswich,24.0,Toti Gomes,DC,True,0.0,1.3005483690623123,-86.84350352963506,T. Gomes,2.0,Wolves
37,38,24.0,1.0,19.0,161,35.910000000000004,52.97200000000001,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.60'}]","[91, 117, 30, 35, 38, 215, 218]",True,431283.0,33.075,27.880000000000003,,,,,,,,,,,1.3166666666666667,,,,4.0,6.0,3.0,3.0,0.01214719,0.01132376,-0.00082343,Wolves,Ipswich,24.0,Toti Gomes,DC,True,-0.5373972607256263,0.0,-96.44618216450931,T. Gomes,2.0,Wolves
38,39,25.0,1.0,21.0,161,33.075,27.880000000000003,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.58'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.0'}]","[91, 117, 30, 35, 38, 215, 218]",True,444241.0,31.5,16.32,,,,,,,,,,,1.35,,,,3.0,3.0,3.0,1.0,0.01132376,0.0105949,-0.0007288599999999996,Wolves,Ipswich,4.0,Santiago Bueno,DC,True,-3.411608859929231,0.0,-97.75853059455031,S. Bueno,2.0,Wolves
