level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
10,11,7.0,0.0,36.0,29,35.805,60.52,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.8'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '47.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.61'}]","[91, 120, 124, 128, 133, 36, 38, 217, 218]",True,368310.0,73.29,30.736000000000004,,,,,,,,,,,0.6,,,,,,,,,,,West Ham,Bournemouth,26.0,Maximilian Kilman,DC,True,42.22548199061862,0.0,-38.46917252597878,M. Kilman,2.0,West Ham
11,12,8.0,0.0,39.0,183,25.515,48.620000000000005,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.61'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.3'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}]","[91, 118, 120, 29, 139, 36, 37, 215, 218]",True,468852.0,33.075,53.924,,,,,,,,,,,0.65,,,,,,,,,,,Bournemouth,West Ham,2.0,Dean Huijsen,DC,True,6.18479338273761,0.0,35.053012063441486,D. Huijsen,2.0,West Ham
12,13,8.0,0.0,41.0,29,69.615,17.544,0.0,FirstHalf,Aerial,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '9'}]","[197, 199]",False,111372.0,,,,,,,,,,,,,0.6833333333333333,,,,,,,,,,,West Ham,Bournemouth,5.0,Vladimir Coufal,DR,True,0.0,0.0,,V. Coufal,2.0,West Ham
13,14,9.0,0.0,41.0,183,35.385000000000005,50.456,0.0,FirstHalf,Aerial,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[198, 200]",False,331579.0,,,,,,,,,,,,,0.6833333333333333,,,,,,,,,,,Bournemouth,West Ham,19.0,Justin Kluivert,AMC,True,0.0,0.0,,J. Kluivert,2.0,West Ham
14,15,9.0,0.0,41.0,29,66.885,22.916000000000004,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.7'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.28'}]","[91, 120, 29, 139, 36, 38, 217, 218]",True,111372.0,72.97500000000001,13.396,,,,,,,,,,,0.6833333333333333,,,,,,,,,,,West Ham,Bournemouth,5.0,Vladimir Coufal,DR,True,1.61341993170128,0.0,-57.39271347694603,V. Coufal,2.0,West Ham
15,16,10.0,0.0,43.0,183,31.71,56.37200000000001,0.0,FirstHalf,Aerial,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '345'}]","[197, 200]",False,422183.0,,,,,,,,,,,,,0.7166666666666667,,,,,,,,,,,Bournemouth,West Ham,11.0,Dango Ouattara,AML,True,0.0,0.0,,D. Ouattara,2.0,West Ham
16,17,345.0,0.0,43.0,29,73.29,11.628000000000002,0.0,FirstHalf,Aerial,Unsuccessful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '10'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[198, 199]",False,319756.0,,,,,,,,,,,,,0.7166666666666667,,,,,,,,,,,West Ham,Bournemouth,10.0,Lucas Paqueta,MR,True,0.0,0.0,,L. Paqueta,2.0,West Ham
17,18,11.0,0.0,43.0,183,29.294999999999998,55.760000000000005,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.57'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.5'}]","[91, 117, 30, 139, 35, 37, 215, 218]",True,422183.0,22.155,60.31600000000001,,,,,,,,,,,0.7166666666666667,,,,3.0,6.0,2.0,7.0,0.0105949,0.00844854,-0.0021463600000000017,Bournemouth,West Ham,11.0,Dango Ouattara,AML,True,-8.154052321092522,0.0,147.45824644000484,D. Ouattara,2.0,West Ham
18,19,12.0,0.0,45.0,183,21.105000000000004,60.31600000000001,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.04'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 118, 120, 128, 36, 38, 216, 218]",True,424273.0,46.830000000000005,53.992000000000004,,,,,,,,,,,0.75,,,,,,,,,,,Bournemouth,West Ham,3.0,Milos Kerkez,DL,True,26.415968734182506,0.0,-13.811203522354223,M. Kerkez,2.0,West Ham
19,20,11.0,0.0,49.0,29,57.330000000000005,17.816000000000003,0.0,FirstHalf,Aerial,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '13'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[197, 199]",False,322696.0,,,,,,,,,,,,,0.8166666666666667,,,,,,,,,,,West Ham,Bournemouth,19.0,Edson Alvarez,DMC,True,0.0,0.0,,E. Alvarez,2.0,West Ham
20,21,13.0,0.0,49.0,183,47.67,50.184000000000005,0.0,FirstHalf,Aerial,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '11'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[198, 200]",False,384430.0,,,,,,,,,,,,,0.8166666666666667,,,,,,,,,,,Bournemouth,West Ham,9.0,Evanilson,FW,True,0.0,0.0,,Evanilson,2.0,West Ham
21,22,12.0,0.0,49.0,29,56.385000000000005,23.732,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.72'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '61.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.0'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}]","[91, 120, 29, 139, 35, 37, 216, 218]",True,322696.0,53.655,41.548,,,,,,,,,,,0.8166666666666667,,,,,,,,,,,West Ham,Bournemouth,19.0,Edson Alvarez,DMC,True,-2.2093094381396057,0.0,98.71184299669969,E. Alvarez,2.0,West Ham
22,23,14.0,0.0,51.0,183,51.03,31.484,0.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,357073.0,,,,,,,,,,,,,0.85,,,,,,,,,,,Bournemouth,West Ham,24.0,Antoine Semenyo,AMR,True,0.0,0.0,,A. Semenyo,2.0,West Ham
23,24,13.0,0.0,54.0,29,40.74,50.184000000000005,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.28'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,313542.0,60.165,50.11600000000001,,,,,,,,,,,0.9,,,,4.0,5.0,7.0,6.0,0.01269174,0.01870347,0.00601173,West Ham,Bournemouth,4.0,Carlos Soler,MC,True,18.623158494311546,0.0,-0.2005712788688712,C. Soler,2.0,West Ham
24,25,13.5,0.0,55.5,29,60.165,50.11600000000001,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,400166.0,45.36000000000001,47.53200000000001,,,,,,14.0,,,,,0.925,,,,7.0,5.0,5.0,5.0,0.01935132,0.01429128,-0.005060040000000002,West Ham,Bournemouth,14.0,Mohammed Kudus,ML,True,0.0,-13.51240856071594,-170.09957236671247,M. Kudus,2.0,West Ham
25,26,14.0,0.0,57.0,29,45.36000000000001,47.53200000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.91'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 35, 38, 215, 218]",True,400166.0,30.345,32.912,,,,,,,,,,,0.95,,,,5.0,5.0,3.0,3.0,0.01429128,0.01132376,-0.0029675199999999995,West Ham,Bournemouth,14.0,Mohammed Kudus,ML,True,-13.50702343017776,0.0,-135.7636407224503,M. Kudus,2.0,West Ham
26,27,14.5,0.0,59.0,29,30.345,32.912,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,351127.0,30.240000000000002,29.512,,,,,,15.0,,,,,0.9833333333333333,,,,3.0,3.0,3.0,3.0,0.01132376,0.01132376,0.0,West Ham,Bournemouth,15.0,Konstantinos Mavropanos,DC,True,0.0,-0.23166321114000255,-91.76886629368319,K. Mavropanos,2.0,West Ham
27,28,15.0,1.0,1.0,29,30.240000000000002,29.512,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.71'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.2'}]","[91, 117, 30, 38, 215, 218]",True,351127.0,30.240000000000002,13.328000000000001,,,,,,,,,,,1.0166666666666666,,,,3.0,3.0,3.0,1.0,0.01132376,0.0105949,-0.0007288599999999996,West Ham,Bournemouth,15.0,Konstantinos Mavropanos,DC,True,-2.670795621002256,0.0,-90.0,K. Mavropanos,2.0,West Ham
28,29,16.0,1.0,3.0,29,30.135,13.532,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.44'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '9.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 35, 37, 215, 218]",True,111372.0,10.185,30.532,,,,,,,,,,,1.05,,,,3.0,1.0,1.0,3.0,0.0105949,0.01082722,0.0002323199999999994,West Ham,Bournemouth,5.0,Vladimir Coufal,DR,True,-17.26585674367918,0.0,139.56467652601998,V. Coufal,2.0,West Ham
29,30,17.0,1.0,5.0,29,10.185,30.464,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.1'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '50.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.11'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.7'}]","[91, 120, 128, 36, 37, 216, 218]",True,20973.0,60.58500000000001,36.108000000000004,,,,,,,,,,,1.0833333333333333,,,,,,,,,,,West Ham,Bournemouth,1.0,Lukasz Fabianski,GK,True,50.415916089423085,0.0,6.389597123146787,L. Fabianski,2.0,West Ham
30,31,15.0,1.0,9.0,183,40.74,32.708000000000006,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.16'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.5'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.1'}]","[91, 120, 29, 139, 36, 37, 216, 218]",True,399826.0,58.905,35.7,,,,,,,,,,,1.15,,,,,,,,,,,Bournemouth,West Ham,27.0,Illia Zabarnyi,DC,True,18.14664939745655,0.0,9.353340529555057,I. Zabarnyi,2.0,West Ham
31,32,18.0,1.0,11.0,29,47.145,34.068000000000005,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.66'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}]","[91, 120, 29, 139, 36, 38, 216, 218]",True,322696.0,63.839999999999996,21.964,,,,,,,,,,,1.1833333333333333,,,,,,,,,,,West Ham,Bournemouth,19.0,Edson Alvarez,DMC,True,14.971349635683374,0.0,-35.94239305944534,E. Alvarez,2.0,West Ham
32,33,16.0,1.0,12.0,183,38.535000000000004,49.028,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.29'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '84.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 120, 128, 36, 37, 216, 218]",True,424273.0,67.2,57.46,,,,,,,,,,,1.2,,,,,,,,,,,Bournemouth,West Ham,3.0,Milos Kerkez,DL,True,23.654438253935453,0.0,16.391596409148878,M. Kerkez,3.0,Bournemouth
33,34,19.0,1.0,15.0,29,34.02,20.264000000000003,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.0'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.78'}]","[91, 118, 120, 29, 139, 35, 37, 215, 218]",True,111372.0,31.080000000000002,34.0,,,,,,,,,,,1.25,,,,,,,,,,,West Ham,Bournemouth,5.0,Vladimir Coufal,DR,True,-1.6231252681002957,0.0,102.08108293884654,V. Coufal,3.0,Bournemouth
34,35,17.0,1.0,16.0,183,74.55,41.14,1.0,FirstHalf,BallRecovery,Successful,[],[93],False,384430.0,74.55,41.14,,,,,,,,,,,1.2666666666666666,,,,,,,,,,,Bournemouth,West Ham,9.0,Evanilson,FW,True,0.0,0.0,0.0,Evanilson,3.0,Bournemouth
35,36,17.5,1.0,17.0,183,74.55,41.14,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,384430.0,75.705,47.804,,,,,,18.0,,,,,1.2833333333333332,,,,8.0,4.0,8.0,5.0,0.02385149,0.0241224,0.0002709099999999992,Bournemouth,West Ham,9.0,Evanilson,FW,True,0.0,-1.1084674549808469,80.16721509323403,Evanilson,3.0,Bournemouth
36,37,18.0,1.0,18.0,183,75.705,47.804,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '83.0'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '15'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.82'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.8'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 119, 117, 30, 123, 205, 40, 46, 36, 37, 217, 218]",True,384430.0,87.15,60.11200000000001,,,,,,,,,,,1.3,,,,8.0,5.0,10.0,7.0,0.0241224,0.03485072,0.010728320000000003,Bournemouth,West Ham,9.0,Evanilson,FW,True,0.7543364277898377,0.0,47.080769504688845,Evanilson,3.0,Bournemouth
37,38,18.5,1.0,20.0,183,87.15,60.11200000000001,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,422183.0,90.72000000000001,54.06,,,,,,19.0,,,,,1.3333333333333335,,,,10.0,7.0,10.0,6.0,0.03485072,0.04066992,0.005819199999999997,Bournemouth,West Ham,11.0,Dango Ouattara,AML,True,0.0,7.006427332296781,-59.46417079352585,D. Ouattara,3.0,Bournemouth
38,39,19.0,1.0,22.0,183,90.72000000000001,54.06,1.0,FirstHalf,SavedShot,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 69, 'displayName': 'OutOfBoxDeepLeft'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 82, 'displayName': 'Blocked'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '19'}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '18'}, {'type': {'value': 78, 'displayName': 'LowCentre'}}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '75.1'}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '88.4'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '20'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '49.1'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 215, 'displayName': 'IndividualPlay'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 10, 2, 3, 11, 12]",True,422183.0,,,88.4,75.1,19.0,33.388000000000005,True,18.0,384430.0,,,,1.3666666666666667,,,,,,,,,,,Bournemouth,West Ham,11.0,Dango Ouattara,AML,True,0.0,0.0,,D. Ouattara,3.0,Bournemouth
